ensg	r_cd45	F_prim	FDR_prim	lfc_EM	lfc_ES	lfc_MS	EPI	META	SCAT	range	top_site
ENSG00000183160.9	0.308828254036176	19.8530617382261	0.0024448216082985	2.87639126379816	5.26167105973337	-2.38527979593521	5.51997488367159	3.25589334875652	1.56371955029969	3.9562553333719	EPI
ENSG00000112175.8	0.48368595139966	19.7154620392059	0.00250693234661913	1.61622166983206	3.79910917019468	-2.18288750036263	5.87505166416494	4.6446342267897	2.67969489739397	3.19535676677097	EPI
ENSG00000073282.13	0.1365400149864	19.7064386486402	0.00250767061660189	5.03250994361261	5.98538882267551	-0.952878879062901	3.31227412074669	0.771467334383939	0.197663515777503	3.11461060496918	EPI
ENSG00000176438.12	-0.460317097297779	19.690396449528	0.00251339597268927	-0.389335893571147	-2.22866097911567	1.83932508554452	6.48735933143523	7.55070587397439	9.34710438633613	2.8597450549009	SCAT
ENSG00000115423.18	-0.663633193762996	19.6082712156551	0.00255522020668792	-0.744500678399132	-4.74058292158941	3.99608224319028	0.529608753040127	0.900730016733155	3.25314822837738	2.72353947533726	SCAT
ENSG00000166415.15	0.200237968990525	19.5388733151212	0.00259082783934912	4.22250068435305	6.44739725655442	-2.22489657220137	2.9728507029403	0.86244787332009	0	2.9728507029403	EPI
ENSG00000170323.9	-0.678731779772419	19.3936715859096	0.0026720358370671	1.40564634929267	-2.4854438222181	3.89109017151077	8.23189359437002	7.2722963680529	11.3451179162778	4.07282154822486	SCAT
ENSG00000019144.19	-0.661349261829728	19.388802113806	0.0026720358370671	1.74663693998087	-1.32236713751841	3.06900407749928	7.49714087090326	6.39158403346336	9.43978517027841	3.04820113681505	SCAT
ENSG00000143061.17	0.252180146127055	19.2812596301555	0.00273154923452498	4.06564266996125	4.56563871894329	-0.499996048982047	3.69541569443753	1.37458362711473	0.882049912512601	2.81336578192493	EPI
ENSG00000107731.12	0.484347592914767	19.1269030022526	0.00281268281126688	2.17516582625265	5.22262509513239	-3.04745926887974	5.19434511121393	3.48547942431633	1.3067330698768	3.88761204133713	EPI
ENSG00000169442.9	0.660350721458459	18.9273776350023	0.00291739313257977	1.01320260390775	5.45653903859731	-4.44333643468956	2.50317801124704	1.8445992523026	0.0251598135658084	2.47801819768123	EPI
ENSG00000139304.16	-0.490025804687874	18.7483390404342	0.00303543630315287	0.48507558180143	-4.61356839795731	5.09864397975875	0.522741556098972	0.589776852396428	3.27528497861839	2.75254342251942	SCAT
ENSG00000006377.11	0.251572434526199	18.7274617375248	0.00304144942688734	4.37588156113648	5.75864825310362	-1.38276669196714	2.91766203709551	0.792706462991232	0.119402552215516	2.79825948488	EPI
ENSG00000276775.1	0.608252580013531	18.5718973978876	0.00313187890465356	-1.46033792112234	4.12564239259121	-5.58598031371355	1.47599388881775	2.65978777522909	0	2.65978777522909	META
ENSG00000154274.15	-0.430557082959615	18.5564579985036	0.0031397834448748	-2.7458128245945	-4.93843418891026	2.19262136431576	0.250976573328043	1.59124178489755	2.98589531796244	2.7349187446344	SCAT
ENSG00000251493.5	0.531797035514046	18.5204056111968	0.00316173181444058	1.48967619864083	5.82187026070412	-4.33219406206329	4.1766494961926	3.45494612046567	0.648623384735018	3.52802611145758	EPI
ENSG00000173372.17	0.673148379455213	18.419690897364	0.00324619422205192	0.0319720278789614	2.68595172080497	-2.653979692926	7.15346041420642	7.69273393386775	4.91659529571142	2.77613863815633	META
ENSG00000018236.15	0.591642568296061	18.3467186930909	0.00328418313655356	2.18903356816377	5.60682542970297	-3.4177918615392	3.9382705724369	2.52466612419679	0.3693387197606	3.5689318526763	EPI
ENSG00000129675.16	-0.610802332725468	18.3366616683064	0.00328418313655356	0.635948246202769	-1.65906767753112	2.29501592373389	5.99144490426537	5.90054280607191	8.2176744791744	2.31713167310249	SCAT
ENSG00000149294.16	0.337560439211763	18.3160599836666	0.00329780455747739	2.42566918589612	4.38094468747633	-1.95527550158021	5.36160240157431	3.66570247817915	2.09453391026929	3.26706849130502	EPI
ENSG00000048540.15	-0.657309687620103	18.1861818755529	0.00338107642260325	2.9690082176423	-3.67175949808929	6.64076771573159	2.3008917925682	0.997929087708847	5.37699582135967	4.37906673365082	SCAT
ENSG00000261441.1	-0.486314078493821	18.1516369368643	0.00340288232488326	-1.0705417881692	-4.76681292964518	3.69627114147598	0.484626305898358	1.05551005502028	2.91943579666355	2.43480949076519	SCAT
ENSG00000105472.13	0.692659550837146	18.1282064022552	0.00341355467595443	0.90242334415305	4.90277011560807	-4.00034677145502	4.88094530857314	4.54249855411684	1.42270455345875	3.45824075511439	EPI
ENSG00000052850.8	0.389225039409791	18.1024008488271	0.0034201801119966	3.09413973312948	4.84136254972343	-1.74722281659394	3.58509903565816	1.89517676609971	0.66920832729647	2.91589070836169	EPI
ENSG00000147251.15	-0.367527138115911	18.0398504584162	0.00345833430843516	-0.689308693593704	-2.58231052048334	1.89300182688963	5.27176227245309	6.4464991289484	8.38523244025873	3.11347016780563	SCAT
ENSG00000211448.12	-0.319111572627372	17.9112821570512	0.00354739409532439	5.28935585494159	2.1215163484451	3.1678395064965	5.09761546005095	1.52462197663054	3.38884422824626	3.57299348342041	EPI
ENSG00000253686.2	-0.678480230778477	17.7719233916856	0.00367249949688939	0.62129646414285	-4.56241509352285	5.1837115576657	0.781103024175641	0.755715255098316	3.91115554521456	3.15544029011624	SCAT
ENSG00000286214.1	-0.679478552672736	17.6949399223304	0.00371772045619586	1.71093395364211	-3.67111780277657	5.38205175641868	3.33123799414318	2.20829338429393	7.0947731915113	4.88647980721737	SCAT
ENSG00000184254.17	0.687695897777332	17.6643488466978	0.00373868948793373	0.436305632220345	3.72316439066654	-3.2868587584462	5.07322217033452	4.97515293652877	2.05091110938541	3.02231106094911	EPI
ENSG00000167749.11	0.35699848586816	17.4751155825811	0.00390390995328505	3.88207600582801	6.19591253296213	-2.31383652713413	2.72742703440668	0.886432377199709	0	2.72742703440668	EPI
ENSG00000183087.15	0.622016879300631	17.337322641075	0.00401475355241927	0.909694612714994	2.64794594500742	-1.73825133229242	7.46426875915136	7.19573088503587	5.33291332191602	2.13135543723535	EPI
ENSG00000115361.8	-0.689014985041233	17.2410416616319	0.00410392623812131	0.926494159602005	-5.11149805217819	6.0379922117802	1.04791031006076	1.0045465550058	5.03190708355555	4.02736052854974	SCAT
ENSG00000278983.1	-0.63366352092474	17.1191178326852	0.00421990622208256	-0.530999284167126	-4.45193577354912	3.92093648938199	0.732340894555168	1.05041847493168	3.29360181906146	2.56126092450629	SCAT
ENSG00000278972.1	-0.478386206451538	17.0278046489063	0.00431183623676949	-0.770598757263089	-4.81580219754316	4.04520344028007	0	0.15208676748183	1.60743342732601	1.60743342732601	SCAT
ENSG00000188525.4	-0.593751071270239	17.0058537192527	0.0043339649730303	-0.640086962442202	-5.5805984916952	4.940511529253	0.100043159285992	0.580438775141268	2.87327693637633	2.77323377709034	SCAT
ENSG00000261429.2	-0.4660099863176	16.9017988590369	0.00443897751220601	-0.151511687151002	-4.75458566884548	4.60307398169448	0.100043159285992	0.312261620693345	2.24106776943122	2.14102461014522	SCAT
ENSG00000058668.14	-0.576731553972551	16.7699240418503	0.00456415868068334	0.229602447828597	-1.74181508034436	1.97141752817296	6.47948391988537	6.88451008524138	8.86281560646519	2.38333168657983	SCAT
ENSG00000079819.19	-0.699867201951205	16.7243750518894	0.00461462179807249	1.79491359785122	-0.330815392922877	2.12572899077409	8.72950980295312	7.47046281475977	9.64273595467394	2.17227313991417	SCAT
ENSG00000117122.14	-0.519860662118053	16.646205508493	0.00469053719964201	4.68055898851315	0.594700652741045	4.0858583357721	3.59753546503371	0.902269282018975	3.29077902247181	2.69526618301473	EPI
ENSG00000204241.8	-0.641668650474315	16.6204328476995	0.00472113516368951	0.426400059685215	-5.06589547185303	5.49229553153824	0.533126956036428	0.454523912754393	3.35429688631449	2.8997729735601	SCAT
ENSG00000223770.5	-0.4560067237642	16.5373353854148	0.00483952765685445	-0.894014811233942	-4.80534846331552	3.91133365208158	0	0.19585439165419	1.60765640433218	1.60765640433218	SCAT
ENSG00000187546.14	-0.495478955233544	16.5028207794067	0.00487674743684215	-0.363338618690055	-4.73315380408847	4.36981518539841	0.0281017873567746	0.102264818556384	1.70693942021969	1.67883763286291	SCAT
ENSG00000117335.19	-0.406169760346453	16.4558361449797	0.0049094755640732	-0.538555639017343	-1.92111220497589	1.38255656595855	5.30304530885468	6.39934113575959	7.72335160194907	2.42030629309439	SCAT
ENSG00000261889.1	-0.458945585121395	16.4362198281534	0.00492405985942792	-1.50538033801703	-4.98223453104139	3.47685419302436	0.223929325878923	0.905388819410943	2.49116263314067	2.26723330726175	SCAT
ENSG00000115290.10	-0.409469289056156	16.4172431984833	0.00494590260263615	0.859433073985166	-3.87616297205857	4.73559604604374	0.529895500338367	0.626670301812218	2.5851610481112	2.05526554777283	SCAT
ENSG00000107796.13	0.0968768946386949	16.3978125318279	0.00495548055638781	2.48941360537063	3.43996755624868	-0.950553950878046	5.78543569046718	3.70504261175421	3.12696192118246	2.65847376928472	EPI
ENSG00000107957.16	0.0645382611414268	16.3681400838197	0.00498329307024976	1.95541407826515	2.06857329308818	-0.113159214823032	8.65455502071496	7.29855184683027	7.15357251158163	1.50098250913334	EPI
ENSG00000214691.9	-0.634482831927191	16.3149481305941	0.00501992457498081	-0.663893435173658	-4.82088672711296	4.1569932919393	0	0.111792119842783	1.45465249875635	1.45465249875635	SCAT
ENSG00000076555.15	-0.640327714770348	16.2849890639889	0.00504891142844756	1.07034429432582	-2.29067710979889	3.36102140412471	7.63612466669362	7.13450526977337	10.6454876123477	3.51098234257432	SCAT
ENSG00000187231.14	-0.569494930877464	16.2802882593673	0.00504891142844756	0.39268399300987	-1.7012263475845	2.09391034059437	5.72172665197771	5.81705287799024	7.97659681844508	2.25487016646738	SCAT
ENSG00000225953.3	0.254512711571367	16.2435428737839	0.00507320523801761	3.56225222239918	4.85065418897206	-1.28840196657288	2.93697672158171	1.08067191347903	0.342276366551945	2.59470035502976	EPI
ENSG00000077157.22	-0.391906943759705	16.2418631655394	0.00507320523801761	-0.518601868279256	-1.83312759154641	1.31452572326715	4.94214023196953	6.02052011482835	7.21981556745501	2.27767533548549	SCAT
ENSG00000106823.12	-0.650127162252085	16.2271407196859	0.00508167952049489	0.906779557698	-2.00613411472844	2.91291367242644	5.47678461430108	4.85763238782871	8.02577010027362	3.16813771244491	SCAT
ENSG00000159189.12	0.693373186363565	16.2037544007096	0.00509584006447305	0.130884020240564	2.31480441657401	-2.18392039633344	6.47269712938906	6.89841891874628	4.61944125752594	2.27897766122033	META
ENSG00000134569.10	0.322833229445254	16.1577013587635	0.00513970910060543	3.66037612568871	4.99782800536117	-1.33745187967246	5.0647237095714	2.47657784667062	1.19123142409484	3.87349228547656	EPI
ENSG00000198947.15	-0.592241397753213	16.1488063191139	0.0051464227268108	0.158066159008505	-3.20330835214543	3.36137451115394	4.88709523942785	4.68479745517946	8.4468496439622	3.76205218878274	SCAT
ENSG00000108387.15	0.641587450323154	16.1077165891085	0.00520139540950681	1.17323847085878	3.76811372207843	-2.59487525121965	5.16809811386685	4.45112735628307	2.15706861301366	3.01102950085319	EPI
ENSG00000285103.2	-0.62287144482297	16.0855714042304	0.0052202088578664	0.0798697845433785	-3.87841434545212	3.9582841299955	0.778999383083728	0.976785982961367	3.17801221505236	2.39901283196863	SCAT
ENSG00000182168.15	0.421180783314793	16.073747890571	0.00522769285205721	1.53574708951713	5.55050173833378	-4.01475464881665	5.04265947850966	3.88905688896613	1.23163078126133	3.81102869724834	EPI
ENSG00000140416.21	0.16249130587489	16.0669908142679	0.00522769285205721	1.88573942748237	2.41709920952766	-0.531359782045289	8.12234861165138	6.87101544295749	6.25851409543647	1.86383451621491	EPI
ENSG00000022267.19	-0.655850228637355	16.0348100828978	0.00524147668351278	0.864605110946585	-2.22479404442517	3.08939915537175	6.40579668240429	5.88783912656416	9.19055587765549	3.30271675109133	SCAT
ENSG00000145934.16	0.442562886548074	15.9604523349023	0.00534196098592714	2.0791888598824	6.54805574168126	-4.46886688179887	3.04024189263089	1.71712891895704	0	3.04024189263089	EPI
ENSG00000122176.12	-0.671887163192266	15.9569136269043	0.00534196098592714	1.61169113623062	-1.07200449877659	2.6836956350072	6.33281655734082	5.13004226278563	7.97745022674923	2.84740796396361	SCAT
ENSG00000074935.14	-0.648219724500046	15.9150283044624	0.00535745636988019	1.69130906906702	-2.39821932625297	4.08952839531999	2.15305253530744	1.45889249113156	4.18055514731144	2.72166265617988	SCAT
ENSG00000171408.14	0.274259902042088	15.8410610378068	0.00542486587725407	3.27073842943686	3.76316531402174	-0.492426884584883	5.2174602507498	2.86378963766747	2.26490632761497	2.95255392313483	EPI
