"gene","baseMean","maxabsLFC","minFDR","nB"
"ENSG00000285812",25.1911354480151,0,0.978651259288113,0
"ENSG00000186891",5.88007408808957,0,0.963329781040657,0
"ENSG00000078808",2788.82149796697,0,0.966760548473557,0
"ENSG00000176022",297.934760345059,0,0.963329781040657,0
"ENSG00000184163",8.9244184517616,0,0.963329781040657,0
"ENSG00000260179",14.4111048879487,0,0.963329781040657,0
"ENSG00000160087",558.490014078835,0,0.955348328910876,0
"ENSG00000230415",17.0536833106452,0,0.963329781040657,0
"ENSG00000162572",33.64767344296,0,1,0
"ENSG00000131584",842.077739761419,0,0.963329781040657,0
"ENSG00000169972",72.1184854725452,0,0.987947512708052,0
"ENSG00000127054",1018.86828717811,0,0.963329781040657,0
"ENSG00000240731",25.9400827219548,0,0.963329781040657,0
"ENSG00000224051",135.067421293735,0,0.963329781040657,0
"ENSG00000169962",24.0483204595256,0,0.970789776702074,0
"ENSG00000107404",714.269287612702,0,0.963329781040657,0
"ENSG00000162576",4097.76360857979,0,0.977302968742163,0
"ENSG00000175756",708.959393531199,0,0.973587339100016,0
"ENSG00000223663",0.631325895679974,0,0.979177301936549,0
"ENSG00000221978",1594.58496300617,0,0.963329781040657,0
"ENSG00000224870",96.9996824244425,0,0.99205217751962,0
"ENSG00000242485",473.967408288577,0,0.966760548473557,0
"ENSG00000272455",32.3263336138548,0,0.963329781040657,0
"ENSG00000235098",43.5704753374797,0,0.980126892799748,0
"ENSG00000225285",2.37265576291542,0,0.981746912637959,0
"ENSG00000179403",238.086401806304,0,0.963329781040657,0
"ENSG00000215915",5.31643741366861,0,0.963329781040657,0
"ENSG00000160072",304.87936971416,0,0.963329781040657,0
"ENSG00000284740",0.800099810669345,0,0.988156477041753,0
"ENSG00000197785",302.320321473874,0,0.964183380235635,0
"ENSG00000205090",13.9890702761081,0,0.984571462025323,0
"ENSG00000160075",1470.48040269669,0,0.966374819116013,0
"ENSG00000215014",17.0840889557061,0,0.963329781040657,0
"ENSG00000228594",72.0148506306294,0,0.993991236681234,0
"ENSG00000286989",2.77524964371237,0,0.99834961464798,0
"ENSG00000272106",69.9464970575734,0,0.963329781040657,0
"ENSG00000197530",580.860858035086,0,0.963329781040657,0
"ENSG00000248333",564.796053784503,0,0.963329781040657,0
"ENSG00000272004",2.18741554032394,0,0.995138682323999,0
"ENSG00000189339",836.623388980525,0,0.963329781040657,0
"ENSG00000269737",35.3532310280823,0,1,0
"ENSG00000008128",16.3597393813964,0,0.963329781040657,0
"ENSG00000268575",138.365733179762,0,0.963329781040657,0
"ENSG00000227775",8.42918643262122,0,0.963329781040657,0
"ENSG00000215790",248.6446299999,0,0.985396861453352,0
"ENSG00000008130",903.154292620607,0,0.963329781040657,0
"ENSG00000078369",5230.53476815067,0,0.970950480241815,0
"ENSG00000231050",4.00536172987908,0,0.963329781040657,0
"ENSG00000169885",13.0027036474238,0,0.980650675585841,0
"ENSG00000178821",1.95592034003271,0,0.963329781040657,0
"ENSG00000142609",8.9216917224004,0,0.963329781040657,0
"ENSG00000187730",7.49984511131886,0,0.963329781040657,0
"ENSG00000067606",3.10635956810898,0,0.998166182506036,0
"ENSG00000182873",7.73985496267238,0,0.982119790733396,0
"ENSG00000162585",476.200472334735,0,0.963329781040657,0
"ENSG00000234396",1.60243384984737,0,0.966760548473557,0
"ENSG00000157933",3014.08392460866,0,0.967495439513323,0
"ENSG00000287356",17.3893963355848,0,0.871109509660167,0
"ENSG00000116151",190.511058334675,0,0.880451292775087,0
"ENSG00000269896",20.5866109083315,0,0.963329781040657,0
"ENSG00000272420",3.32627074748328,0,0.583494257087101,0
"ENSG00000157916",1036.04962609037,0,1,0
"ENSG00000157911",178.250058739846,0,0.963329781040657,0
"ENSG00000149527",7.82228074198349,0,1,0
"ENSG00000157881",205.924999331608,0,0.963329781040657,0
"ENSG00000272449",2.04162821634504,0,0.968474083859003,0
"ENSG00000238164",8.47570107501398,0,1,0
"ENSG00000157873",446.732998647311,0,0.963333677744575,0
"ENSG00000225931",1.37584406585934,0,0.963329781040657,0
"ENSG00000228037",0.698893396821574,0,0.982119790733396,0
"ENSG00000157870",254.342413068908,0,0.963329781040657,0
"ENSG00000142606",1.26028725529158,0,0.98627283508433,0
"ENSG00000215912",28.584076224843,0,0.972514042332875,0
"ENSG00000177133",17.8040903912658,0,0.991718022541782,0
"ENSG00000142611",182.287469201935,0,0.963329781040657,0
"ENSG00000226286",0.911302151966436,0,0.963329781040657,0
"ENSG00000279839",31.8562100360625,0,0.963329781040657,0
"ENSG00000272235",11.4453478433938,0,0.963329781040657,0
"ENSG00000287828",4.092432080619,0,0.978487186987921,0
"ENSG00000286518",12.1100537576561,0,0.963329781040657,0
"ENSG00000130762",7.68070941790649,0,0.963333677744575,0
"ENSG00000162591",680.532981132328,0,0.963329781040657,0
"ENSG00000238260",4.73683679127666,0,0.963329781040657,0
"ENSG00000158109",460.591116531225,0,0.963329781040657,0
"ENSG00000116213",131.028594446838,0,0.997875924040867,0
"ENSG00000078900",6.63896745771785,0,0.963993070716747,0
"ENSG00000227372",437.262864188549,0,0.987424703642672,0
"ENSG00000235169",9.98787662447486,0,0.966760548473557,0
"ENSG00000130764",667.161345021994,0,0.963329781040657,0
"ENSG00000266075",1.4745718466025,0,0.981385166195231,0
"ENSG00000272153",8.0649252433269,0,0.963329781040657,0
"ENSG00000116198",935.186916436141,0,0.963329781040657,0
"ENSG00000169598",101.711375036514,0,0.963329781040657,0
"ENSG00000198912",197.484282417781,0,0.966760548473557,0
"ENSG00000236423",39.1810156827131,0,0.963329781040657,0
"ENSG00000284703",33.8833481644581,0,0.976492713618625,0
"ENSG00000196581",9.49557338812042,0,0.963329781040657,0
"ENSG00000131697",293.345160585908,0,0.963329781040657,0
"ENSG00000069424",72.4574719256157,0,0.963329781040657,0
"ENSG00000116254",4.96069329092372,0,0.965185736953844,0
"ENSG00000116251",462.892048357538,0,0.963329781040657,0
"ENSG00000226944",1.22404119493308,0,0.973355353209705,0
"ENSG00000158286",108.561307122463,0,0.968474083859003,0
"ENSG00000116237",3246.20220954688,0,0.963329781040657,0
"ENSG00000158292",179.087228603135,0,0.963329781040657,0
"ENSG00000097021",148.199239046381,0,0.973058182178765,0
"ENSG00000069812",13.700403198905,0,0.963725115998101,0
"ENSG00000187017",1.52987366683562,0,0.9903111673154,0
"ENSG00000215788",18.4025087151121,0,0.976275710316755,0
"ENSG00000171680",109.051185690062,0,0.995754828734683,0
"ENSG00000162408",987.471064763264,0,0.963329781040657,0
"ENSG00000253022",0.860758558583047,0,0.986559505793435,0
"ENSG00000229519",4.8167092159853,0,0.963329781040657,0
"ENSG00000173662",6.78290464287438,0,0.963333677744575,0
"ENSG00000204859",163.712621997426,0,0.985396861453352,0
"ENSG00000162413",876.183313205635,0,1,0
"ENSG00000116273",240.314043332537,0,0.963329781040657,0
"ENSG00000041988",140.788201752847,0,0.985152987383573,0
"ENSG00000007923",949.110735894284,0,0.99205217751962,0
"ENSG00000237436",3.15928389162984,0,0.968474083859003,0
"ENSG00000171735",171.585391252904,0,1,0
"ENSG00000227950",1.38022554175192,0,0.963329781040657,0
"ENSG00000049245",1129.70369705978,0,0.963329781040657,0
"ENSG00000269925",7.5949330994428,0,0.963329781040657,0
"ENSG00000049246",747.600517656974,0,0.963329781040657,0
"ENSG00000236266",6.72247165990151,0,0.963329781040657,0
"ENSG00000049249",25.3083203991578,0,0.674274374516865,0
"ENSG00000116288",1331.89036899039,0,1,0
"ENSG00000200344",1.87226240856826,0,0.963329781040657,0
"ENSG00000284747",28.0415397886636,0,0.94052428631977,0
"ENSG00000284716",17.5644808584773,0,0.963329781040657,0
"ENSG00000116285",1607.69681551159,0,0.966760548473557,0
"ENSG00000238290",5.54280937065759,0,0.976275710316755,0
"ENSG00000232848",1.23870212737967,0,1,0
"ENSG00000162426",40.1853054722773,0,0.973419524165094,0
"ENSG00000142599",2631.44419364067,0,0.963329781040657,0
"ENSG00000232912",18.0831955018767,0,0.968474083859003,0
"ENSG00000221083",3.2815588180184,0,0.966760548473557,0
"ENSG00000270282",2.06659738635478,0,0.991482380665224,0
"ENSG00000234619",11.3926753432926,0,0.963329781040657,0
"ENSG00000224315",25.1500186020849,0,0.963329781040657,0
"ENSG00000222511",1.8844558738969,0,0.963329781040657,0
"ENSG00000226545",3.92178373578852,0,0.984571462025323,0
"ENSG00000228423",36.7247709274167,0,0.963329781040657,0
"ENSG00000074800",10658.8527027468,0,0.515290355093105,0
"ENSG00000274258",1.82349719957906,0,0.963329781040657,0
"ENSG00000230679",1.58479692295428,0,1,0
"ENSG00000265141",8.24346223191593,0,0.964183380235635,0
"ENSG00000142583",1149.3203707803,0,0.973587339100016,0
"ENSG00000180758",163.439748446676,0,0.769088645001515,0
"ENSG00000228526",1066.35863445916,0,0.963329781040657,0
"ENSG00000234546",57.4879553094934,0,0.963329781040657,0
"ENSG00000049239",3294.60228476278,0,0.995076615118129,0
"ENSG00000171621",343.448031544664,0,0.966760548473557,0
"ENSG00000284652",1.12045360058483,0,1,0
"ENSG00000284693",25.3029388927269,0,0.970483831224999,0
"ENSG00000171612",54.4204227924415,0,0.963329781040657,0
"ENSG00000231181",3.79366800722919,0,0.966760548473557,0
"ENSG00000188807",133.475963280649,0,0.993083391941552,0
"ENSG00000171608",385.951824265472,0,0.963329781040657,0
"ENSG00000179840",1.13677507003938,0,0.982778960801664,0
"ENSG00000231789",11.9864778493448,0,0.963329781040657,0
"ENSG00000171603",3385.5174395104,0,0.975271829197604,0
"ENSG00000271264",0.762924923815231,0.189847315923092,0.000944367467584468,1
"ENSG00000178585",132.246322777513,0,0.964174705535103,0
"ENSG00000285701",7.73410133129557,0,0.973587339100016,0
"ENSG00000162441",770.212209291333,0,0.963329781040657,0
"ENSG00000228150",12.3947890446301,0,0.963329781040657,0
"ENSG00000173614",447.142512778448,0,0.963329781040657,0
"ENSG00000202415",6.19959129945663,0,0.966760548473557,0
"ENSG00000283611",11.5021142059848,0,0.997794816217328,0
"ENSG00000265521",1.52049343547616,0,0.963329781040657,0
"ENSG00000162444",0.755177671696976,0,0.996497733359469,0
"ENSG00000130939",1458.72144793057,0,0.963329781040657,0
"ENSG00000224340",2.63386117965929,0,0.963329781040657,0
"ENSG00000233623",3.89305600439563,0,0.963329781040657,0
"ENSG00000201746",2.05658710554982,0,0.963329781040657,0
"ENSG00000054523",2898.68332751851,0,0.967475613761493,0
"ENSG00000199562",3.22684024785156,0,0.980093627765232,0
"ENSG00000284735",87.705435201058,0,0.963329781040657,0
"ENSG00000284642",61.92771998842,0,0.963329781040657,0
"ENSG00000142657",4599.98352148137,0,0.963329781040657,0
"ENSG00000175279",10.4679255037497,0,0.986654908278458,0
"ENSG00000241563",5.69574207580587,0,0.993605385676519,0
"ENSG00000160049",1172.07303210014,0,0.963329781040657,0
"ENSG00000142655",316.414426988546,0,0.963329781040657,0
"ENSG00000287727",17.8037443645464,0,0.963329781040657,0
"ENSG00000243267",4.03334754380633,0,0.963329781040657,0
"ENSG00000130940",18.0839447290045,0,0.963329781040657,0
"ENSG00000272078",2.51921941835045,0,0.993286401955709,0
"ENSG00000120948",776.414243402552,0,0.982581925122328,0
"ENSG00000009724",50.6813126930676,0,0.963329781040657,0
"ENSG00000271895",3.56020606105529,0,0.963329781040657,0
"ENSG00000116649",969.148184459714,0,0.909906927659947,0
"ENSG00000171824",957.673190581087,0,0.963329781040657,0
"ENSG00000226849",2.48597092079536,0,0.963329781040657,0
"ENSG00000230337",5.15405789277081,0,0.963329781040657,0
"ENSG00000198793",1557.4363877429,0,0.963329781040657,0
"ENSG00000225602",5.68101354821073,0,0.980096030947089,0
"ENSG00000253086",0.888493586323541,0,0.98417334296921,0
"ENSG00000171819",50.2481915973898,0,0.963329781040657,0
"ENSG00000207451",0.641319700778568,0,0.974141878147659,0
"ENSG00000238173",3.1926104661761,0,0.979125448717924,0
"ENSG00000120942",191.839611260598,0,0.963329781040657,0
"ENSG00000238199",2.35226716539486,0,0.981260937067963,0
"ENSG00000204624",2.45640426754785,0,0.996166858385388,0
"ENSG00000284708",14.4036799160582,0,0.963329781040657,0
"ENSG00000116661",32.9211721419875,0,0.963329781040657,0
"ENSG00000132879",153.676574672313,0,0.996144587851958,0
"ENSG00000116663",44.6664546902445,0,0.963329781040657,0
"ENSG00000116670",191.495445699862,0,0.973587339100016,0
"ENSG00000162490",17.9710767021514,0,0.963329781040657,0
"ENSG00000177674",280.954386996038,0,0.997946827724827,0
"ENSG00000177000",555.071711720653,0,0.963993070716747,0
"ENSG00000011021",587.02038304856,0,0.963329781040657,0
"ENSG00000175206",6.35674779198842,0,0.963333677744575,0
"ENSG00000285646",36.3412340935379,0,0.963329781040657,0
"ENSG00000201801",1.19010692728555,0,1,0
"ENSG00000116685",482.303425514264,0,0.963329781040657,0
"ENSG00000083444",2194.1627354096,0,0.9733202613547,0
"ENSG00000287384",0.593125794159747,0,0.963329781040657,0
"ENSG00000116688",1470.71666328273,0,0.963329781040657,0
"ENSG00000116691",310.783219762592,0,0.963329781040657,0
"ENSG00000202461",1.32399841958626,0,0.963329781040657,0
"ENSG00000243539",0.737047750020491,0,0.993420286641232,0
"ENSG00000120949",5.99920538141656,0,0.966760548473557,0
"ENSG00000028137",299.527513889757,0,0.963329781040657,0
"ENSG00000048707",2978.06536329083,0,0.963329781040657,0
"ENSG00000229484",0.930868182641475,0,0.966760548473557,0
"ENSG00000162496",498.967267804094,0,0.333624112132629,0
"ENSG00000221340",2.56422106072221,0,0.963329781040657,0
"ENSG00000272482",4.79811303638729,0,0.963329781040657,0
"ENSG00000188984",0.796243296381504,0,0.985396861453352,0
"ENSG00000157330",20.7456112838126,0,0.963329781040657,0
"ENSG00000162493",970.441626638285,0,0.430233883858832,0
"ENSG00000116731",1644.41778420163,0,0.942328762407553,0
"ENSG00000189337",505.536251369564,0,0.983050946034946,0
"ENSG00000252151",1.20544133265878,0,0.976275710316755,0
"ENSG00000231606",80.1778185657617,0,1,0
"ENSG00000234593",105.664865261567,0,0.963329781040657,0
"ENSG00000235829",5.59684252718899,0,0.98391287928195,0
"ENSG00000287756",22.8215138214324,0,0.987146090573982,0
"ENSG00000175147",2.60990481661509,0,0.992062463955482,0
"ENSG00000171729",20.5266045869322,0,0.963329781040657,0
"ENSG00000204464",1.13586354735403,0,0.967141998768403,0
"ENSG00000215720",1.3528429652134,0,0.963329781040657,0
"ENSG00000142621",22.8524147470454,0,0.895163110464501,0
"ENSG00000236045",0.839999170967396,0,0.963329781040657,0
"ENSG00000142634",576.908347039028,0,0.999906543099395,0
"ENSG00000162438",0.810542763829575,0,0.984972848321608,0
"ENSG00000215704",1.83413725254201,0,0.963329781040657,0
"ENSG00000132906",99.1528913475079,0,0.982197182778828,0
"ENSG00000116138",580.370897546186,0,0.996144587851958,0
"ENSG00000116771",75.22120214022,0,0.963329781040657,0
"ENSG00000237301",2.44267143842012,0,0.963329781040657,0
"ENSG00000235084",1.12963845487375,0,0.963329781040657,0
"ENSG00000197312",1000.15836184754,0,0.909137657103488,0
"ENSG00000271742",1.60818197907462,0,0.991482380665224,0
"ENSG00000116786",1511.10492884355,0,0.963329781040657,0
"ENSG00000237938",21.8904495772035,0,0.963329781040657,0
"ENSG00000162461",28.0215210594428,0,0.963329781040657,0
"ENSG00000162458",624.4319306589,0,0.238957577591389,0
"ENSG00000224321",1.32738913518635,0,0.963329781040657,0
"ENSG00000233954",67.8090162821843,0,0.964183380235635,0
"ENSG00000178715",2.59687404123268,0,1,0
"ENSG00000179743",34.4831693352188,0,0.963329781040657,0
"ENSG00000065526",3504.33823852372,0,0.963329781040657,0
"ENSG00000270620",3.10646714993372,0,0.963329781040657,0
"ENSG00000116809",418.606982508748,0,0.978487186987921,0
"ENSG00000234607",5.20561284250696,0,0.980542849031176,0
"ENSG00000173641",594.026924575928,0,0.230940398022658,0
"ENSG00000186510",0.939451312355657,0,0.968474083859003,0
"ENSG00000142627",112.328408672857,0,0.963329781040657,0
"ENSG00000227959",4.13736482377517,0,0.99834961464798,0
"ENSG00000142632",139.605633644375,0,0.769088645001515,0
"ENSG00000237276",7.42105286441083,0,0.987083494744849,0
"ENSG00000288398",205.391416271614,0,0.963329781040657,0
"ENSG00000132881",34.7830982191144,0,0.973587339100016,0
"ENSG00000233929",1.75086965066181,0,0.989133333885153,0
"ENSG00000037637",605.284628634428,0,0.963329781040657,0
"ENSG00000055070",914.674220267314,0,0.963329781040657,0
"ENSG00000226457",2.69342991103629,0,0.988338566016284,0
"ENSG00000187144",13.0760761635705,0,1,0
"ENSG00000157191",727.257193545388,0,0.982581925122328,0
"ENSG00000226029",99.923235743084,0,0.963329781040657,0
"ENSG00000080947",225.387124602698,0,1,0
"ENSG00000206652",2.55273351432947,0,1,0
"ENSG00000233421",2.62674255895677,0,0.963329781040657,0
"ENSG00000219481",766.832001423156,0,0.963329781040657,0
"ENSG00000271732",1.71381395226262,0,0.963329781040657,0
"ENSG00000215908",519.096658645301,0,0.963329781040657,0
"ENSG00000186301",8.16845463177005,0,0.95215275616728,0
"ENSG00000236698",8.03623552075674,0,0.973588381450962,0
"ENSG00000058453",961.145369045156,0,0.963329781040657,0
"ENSG00000207389",0.717243689272074,0,0.963993070716747,0
"ENSG00000186715",1.32748298738173,0,0.984972848321608,0
"ENSG00000228549",3.14827897953106,0,1,0
"ENSG00000238142",4.63763072414897,0,0.963329781040657,0
"ENSG00000207005",2.27161889970654,0,0.963329781040657,0
"ENSG00000272426",0.664867268171608,0,0.989278701499792,0
"ENSG00000117122",754.613080512264,0,0.963329781040657,0
"ENSG00000226526",0.761971340761089,0,0.984688635210419,0
"ENSG00000159363",291.279823096502,0,0.974680898017824,0
"ENSG00000117118",675.800173547262,0,0.963329781040657,0
"ENSG00000117115",1.50246032716255,0,0.974141878147659,0
"ENSG00000142623",0.897430484144838,0,1,0
"ENSG00000179051",709.475750239293,0,0.963329781040657,0
"ENSG00000074964",1048.4511594582,0,0.963329781040657,0
"ENSG00000117148",0.990497890500462,0,0.992251314885188,0
"ENSG00000117154",1.86701414807323,0,0.963329781040657,0
"ENSG00000280222",1.41140953310089,0,0.994958144567465,0
"ENSG00000179023",2.06198039175371,0,0.994958144567465,0
"ENSG00000159423",442.456010902021,0,0.98417334296921,0
"ENSG00000169991",340.842071995173,0,0.963329781040657,0
"ENSG00000272084",22.5510887893915,0,0.963329781040657,0
"ENSG00000127481",7237.10608277642,0,0.963329781040657,0
"ENSG00000230424",6.43541675511025,0,0.964174705535103,0
"ENSG00000127463",1428.96143391842,0,0.963329781040657,0
"ENSG00000053372",338.630864724958,0,0.963329781040657,0
"ENSG00000286064",3.75561378634709,0,0.963329781040657,0
"ENSG00000211454",11.3002123452644,0,0.968474083859003,0
"ENSG00000162482",7.56546777304399,0,1,0
"ENSG00000270728",7.37888034101132,0,0.963329781040657,0
"ENSG00000053371",291.676519187992,0,0.963329781040657,0
"ENSG00000200403",3.53610840934881,0,0.963329781040657,0
"ENSG00000040487",171.470896298443,0,0.963329781040657,0
"ENSG00000077549",3071.70630684306,0,0.987424703642672,0
"ENSG00000240490",30.4919043225593,0,0.963329781040657,0
"ENSG00000173436",352.497243368071,0,0.963329781040657,0
"ENSG00000158747",1327.75605035702,0,0.797237912055176,0
"ENSG00000226396",16.8517229054022,0,0.991822922563117,0
"ENSG00000158748",14.1578034933561,0,0.963329781040657,0
"ENSG00000162542",370.434799674634,0,0.963329781040657,0
"ENSG00000235434",1.41881976481205,0,0.994945893054805,0
"ENSG00000169914",314.995539096324,0,0.992062463955482,0
"ENSG00000188257",571.888551631302,1.90802142497153,0.0289818369891775,1
"ENSG00000127472",8.3877418692479,0,0.972514042332875,0
"ENSG00000162545",158.831180346513,0,0.15015795854219,0
"ENSG00000090432",373.388416206944,0,0.963329781040657,0
"ENSG00000183114",10.9820839053708,0,0.966374819116013,0
"ENSG00000158825",17.6459492610676,0,0.963329781040657,0
"ENSG00000158828",641.75354049603,0,0.968474083859003,0
"ENSG00000117242",73.8332420293457,0,0.963329781040657,0
"ENSG00000244038",1265.09596817263,0,0.963329781040657,0
"ENSG00000117245",2.80952707098627,0,0.976143626116408,0
"ENSG00000189410",6.13453551452151,0,0.979159224350255,0
"ENSG00000233069",0.87896669004078,0,0.977654900654003,0
"ENSG00000127483",3265.64771046828,0,0.963329781040657,0
"ENSG00000075151",3897.5023536523,0,0.963329781040657,0
"ENSG00000221808",1.35558363513567,0,0.966374819116013,0
"ENSG00000233072",10.2460398893203,0,0.978487186987921,0
"ENSG00000236073",1.67948988856033,0,0.963329781040657,0
"ENSG00000235112",2.99152702610607,0,0.991793431506474,0
"ENSG00000287192",17.3152030388546,0,0.987424703642672,0
"ENSG00000117298",2056.95943485544,0,0.963329781040657,0
"ENSG00000236936",9.34617517452177,0,0.963329781040657,0
"ENSG00000231105",31.143970699611,0,0.995299003597546,0
"ENSG00000236216",1.21704429629429,0,0.978487186987921,0
"ENSG00000228823",0.842781596169443,0,0.963329781040657,0
"ENSG00000227001",6.22478916600292,0,0.990085053059328,0
"ENSG00000187952",1.09089997613683,0,0.963329781040657,0
"ENSG00000142794",181.311817119047,0,0.963329781040657,0
"ENSG00000162551",728.185924136603,0,0.963329781040657,0
"ENSG00000233431",1.32961863783926,0,0.985152987383573,0
"ENSG00000076864",6.95667148624522,0,0.985662750069541,0
"ENSG00000090686",1660.52590026623,0,0.968474083859003,0
"ENSG00000231978",0.901819766322081,0,0.980126892799748,0
"ENSG00000187942",20.7190236074796,0,0.973587339100016,0
"ENSG00000142798",18669.4426162768,0,0.968474083859003,0
"ENSG00000232037",2.58005873569825,0,0.963329781040657,0
"ENSG00000278124",0.660505372394486,0,0.963329781040657,0
"ENSG00000218510",129.696609183095,0,0.963329781040657,0
"ENSG00000070831",1193.97495107101,0,0.974279751662737,0
"ENSG00000285752",24.1872885778642,0,0.997946827724827,0
"ENSG00000230068",26.3495594853768,0,0.963329781040657,0
"ENSG00000271428",11.2041363311178,0,0.963329781040657,0
"ENSG00000162552",35.8962306016695,0,0.963329781040657,0
"ENSG00000285873",0.874161412448871,0,0.963329781040657,0
"ENSG00000184677",867.946658403384,0,0.963329781040657,0
"ENSG00000237200",6.02166595599136,0,0.963993070716747,0
"ENSG00000159189",1.81104687189824,0,0.963993070716747,0
"ENSG00000173369",1.99964882126247,0,0.963329781040657,0
"ENSG00000133216",174.405306190897,0,0.426685616154168,0
"ENSG00000225952",1.11826482450646,0,0.963329781040657,0
"ENSG00000227868",0.999443997610733,0,1,0
"ENSG00000004487",1292.8385285434,0,0.963329781040657,0
"ENSG00000240553",8.61954751879185,0,0.982931193132149,0
"ENSG00000266802",12.0768806726298,0,0.963329781040657,0
"ENSG00000169641",1540.37900649203,0,0.976275710316755,0
"ENSG00000229010",11.0174707576182,0,0.963329781040657,0
"ENSG00000206935",1.05961653384035,0,0.974141878147659,0
"ENSG00000252578",1.1505177133983,0,0.963329781040657,0
"ENSG00000179546",0.616136149109784,0,0.995754828734683,0
"ENSG00000261326",251.601816082383,0,0.973587339100016,0
"ENSG00000284726",50.0838770903659,0,1,0
"ENSG00000125944",2496.61794202201,0,0.968474083859003,0
"ENSG00000125945",676.087187413871,0,0.963329781040657,0
"ENSG00000249087",40.5797687536331,0,0.994958144567465,0
"ENSG00000271420",14.572321935356,0,0.972514042332875,0
"ENSG00000204219",617.913021787535,0,0.963329781040657,0
"ENSG00000232482",1.34914083934051,0,0.963329781040657,0
"ENSG00000088280",1923.94501202885,0,0.968474083859003,0
"ENSG00000007968",28.5055497730207,0,0.980096030947089,0
"ENSG00000117318",51.9578263163777,0,0.963329781040657,0
"ENSG00000142676",5173.3074829375,0,0.963329781040657,0
"ENSG00000236810",56.6126544079722,0,0.979093311238523,0
"ENSG00000011007",1658.27666614413,0,0.963329781040657,0
"ENSG00000057757",527.377756110171,0,0.973587339100016,0
"ENSG00000011009",209.331125123611,0,0.963329781040657,0
"ENSG00000117308",85.5481260317954,0,0.963329781040657,0
"ENSG00000117305",377.020221119899,0,0.966760548473557,0
"ENSG00000179163",144.18513105816,0,1,0
"ENSG00000229106",0.604308072063774,0,0.967922180994592,0
"ENSG00000189266",751.724988196146,0,0.968474083859003,0
"ENSG00000188529",1627.18170607605,0,0.979594300864895,0
"ENSG00000142661",6.29484365175456,0,0.963329781040657,0
"ENSG00000142677",3.51096316190218,0,0.963329781040657,0
"ENSG00000158055",11.1503619528243,0,0.968988389122194,0
"ENSG00000001460",82.4802702606479,0,0.968474083859003,0
"ENSG00000001461",732.150052205297,0,0.985396861453352,0
"ENSG00000117602",159.889010285032,0,0.999078038132539,0
"ENSG00000133226",1900.89315277187,0,0.963329781040657,0
"ENSG00000284699",6.00863262550284,0,0.963329781040657,0
"ENSG00000169504",7333.5528678387,0,0.972453811611077,0
"ENSG00000238482",6.34262482217105,0,0.973587339100016,0
"ENSG00000020633",48.045386119362,0,0.770613774014024,0
"ENSG00000229162",1.92121465778262,0,0.963329781040657,0
"ENSG00000261025",0.69383187273558,0,0.973544138309253,0
"ENSG00000117614",1562.05657319989,0,0.963329781040657,0
"ENSG00000284602",47.8642019276262,0,0.991718022541782,0
"ENSG00000284657",7.38644739245573,0,0.9576709801377,0
"ENSG00000117616",1471.36086516846,0,1,0
"ENSG00000272432",8.23578641545287,0,0.972514042332875,0
"ENSG00000261349",9.0778455783848,0,0.963329781040657,0
"ENSG00000187010",63.0301695170635,0,0.963329781040657,0
"ENSG00000224183",0.565276843299462,0,0.971076544639532,0
"ENSG00000259984",2.2232895042978,0,0.985887055029353,0
