"gene","baseMean","maxabsLFC","minFDR","nB"
"ENSG00000171608",554.958254659194,2.73884457690204,0.000132996384094768,1
"ENSG00000179840",18.830097498435,4.3623379843892,0.000817699184197712,1
"ENSG00000231789",12.1994941220494,4.8641322676231,0.00121494660912396,2
"ENSG00000171603",910.887040599369,0,0.680448778615945,0
"ENSG00000280113",0.736632289234596,0,0.919096893042247,0
"ENSG00000178585",257.011712071,0,0.18101358765754,0
"ENSG00000285701",5.32021114176705,0,0.464344604733052,0
"ENSG00000162441",449.15197604702,0,0.493842618150469,0
"ENSG00000228150",2.54503043980287,0,0.955540038092144,0
"ENSG00000173614",86.1935842374239,0,0.0668188978488736,0
"ENSG00000202415",1.9243214552702,0,0.567745109410863,0
"ENSG00000283611",0.619351171918887,0,0.932632675054796,0
"ENSG00000162444",321.067572647762,0,0.0943424751366554,0
"ENSG00000130939",628.136225878486,0,0.735794845191332,0
"ENSG00000233623",2.25197717425882,0,0.923588819844515,0
"ENSG00000054523",1285.12836980459,0,0.682962010189134,0
"ENSG00000264881",1.96238531186402,0,0.961765475042133,0
"ENSG00000199562",1.27330190882643,0,1,0
"ENSG00000284735",22.9726898579485,2.63561462031907,0.023706347788341,1
"ENSG00000284642",8.81156988724533,0,0.806182288472371,0
"ENSG00000142657",1275.43948393625,0,0.868313878217075,0
"ENSG00000175279",2.54796250176985,0,0.770852321638046,0
"ENSG00000241563",1.46458090781057,0,0.986665322271346,0
"ENSG00000160049",238.247188815119,0,0.968947014536897,0
"ENSG00000142655",227.606517977221,0,0.731884044429043,0
"ENSG00000287727",9.64915333429794,0,0.29189787192157,0
"ENSG00000243267",1.87360827262693,0,0.98662073512898,0
"ENSG00000130940",112.529226121523,0,0.110774834039155,0
"ENSG00000272078",29.3796621977657,0,0.411086484254319,0
"ENSG00000175262",8.86565403592044,0,0.703383694548525,0
"ENSG00000120948",456.281879983487,0,0.815642194618605,0
"ENSG00000009724",12.4245979324942,0,0.82979626311834,0
"ENSG00000271895",0.836259092872866,0,0.973299037596425,0
"ENSG00000116649",257.047459954799,0,0.790884066520482,0
"ENSG00000171824",417.219985878991,0,0.61432489153314,0
"ENSG00000230337",0.944920247287328,0,0.990441426752377,0
"ENSG00000198793",726.34447884721,0,0.91097838524345,0
"ENSG00000171819",11.2046658980867,0,0.154466496573087,0
"ENSG00000238173",1.01221515407766,0,0.882855550101682,0
"ENSG00000120942",60.2170514206053,0,0.711321241181323,0
"ENSG00000238199",1.39840100381209,0,0.959498504850498,0
"ENSG00000204624",2.34678139283645,0,0.962621431695572,0
"ENSG00000235643",1.21175089207536,1.28851943066013,0.000909391123493613,2
"ENSG00000284708",1.36683614076962,0,0.87763758598074,0
"ENSG00000116661",9.66612245065184,0,0.596921647320118,0
"ENSG00000132879",135.936552272264,0,0.549805193161842,0
"ENSG00000116663",39.2097551215554,0,0.724901327775328,0
"ENSG00000116670",162.89301242935,0,0.216396980716755,0
"ENSG00000162490",6.84250823171607,0,0.0651742229792594,0
"ENSG00000177674",95.240908186332,1.81742224183068,0.0256708690505055,1
"ENSG00000215910",6.7731589110708,0,0.240513517142482,0
"ENSG00000177000",350.319659012658,0,0.117085075951316,0
"ENSG00000011021",213.720879237203,0,0.67345876175666,0
"ENSG00000175206",1.73764434875109,0,0.876548237613508,0
"ENSG00000285646",42.1069220968992,0,0.906161618344146,0
"ENSG00000201801",3.16657271910409,0.709122853346403,0.000335821616198148,1
"ENSG00000116685",230.838878722381,0,0.798042228555945,0
"ENSG00000083444",368.445919357977,0,0.53611344463362,0
"ENSG00000287384",1.65168604794331,0,0.785594525759457,0
"ENSG00000116688",1176.41089223873,0,0.663609599220013,0
"ENSG00000116691",172.40430863246,0,0.100368026684723,0
"ENSG00000202461",1.47065223012506,0,0.913944003745964,0
"ENSG00000120949",11.1720578886445,0,0.14664471106059,0
"ENSG00000028137",506.912716831627,2.71910826487101,0.000101054659848806,1
"ENSG00000263676",0.854650354233172,0,0.991631514395195,0
"ENSG00000048707",1515.1502534276,0,0.102054871973449,0
"ENSG00000229484",7.57836595988496,0,0.730407150614906,0
"ENSG00000162496",1545.06511033819,2.51558786025045,7.35765247789168e-05,2
"ENSG00000221340",3.91840197887557,0,0.281338060921197,0
"ENSG00000272482",15.8216858863931,2.0101283413759,0.0489261462516927,1
"ENSG00000188984",1.12762475100344,0,1,0
"ENSG00000179172",2.21007803909715,0,0.945363951474744,0
"ENSG00000275774",1.05772126003781,0,0.940092224283217,0
"ENSG00000162493",11.2335718095039,3.68363169281638,0.0378818701650675,1
"ENSG00000116731",1857.97657274501,0,0.0908469687097721,0
"ENSG00000189337",251.492323969891,0,0.332553371911444,0
"ENSG00000231606",11.5975959152002,0,0.0563586138707704,0
"ENSG00000234593",10.2642210244694,0,0.891400287918506,0
"ENSG00000287756",2.32116924967229,0,0.450073935991644,0
"ENSG00000175147",9.18550843534762,0,0.583283170035486,0
"ENSG00000171729",27.6929339752622,2.96194777505154,0.00352982449433138,2
"ENSG00000204464",0.94343535144247,0,0.955979015197973,0
"ENSG00000278480",1.26628879961018,0,0.895909410061786,0
"ENSG00000142621",16.2457695410546,0,0.0896200418713906,0
"ENSG00000228140",10.8201251202388,0,0.49795661258397,0
"ENSG00000142634",1604.2279449312,2.39802527854796,0.00037483025678517,2
"ENSG00000162438",10.4615103371507,3.15595596658296,0.012880772403094,1
"ENSG00000215704",2.6263434539416,0,0.932387750439445,0
"ENSG00000132906",70.0215138627488,0,0.260402392927954,0
"ENSG00000116138",235.687929590289,0,0.31172755096339,0
"ENSG00000116771",12.6690059275762,0,0.399209689908246,0
"ENSG00000237301",3.134574023081,0,0.956044488059215,0
"ENSG00000235084",0.682764818763698,0,0.927821490508688,0
"ENSG00000197312",1036.27016799949,0,0.177956771755717,0
"ENSG00000271742",0.77098153334025,0,0.945101059453115,0
"ENSG00000116786",1099.51881079178,0,0.298127009684384,0
"ENSG00000237938",10.3838804153354,0,0.0965145182208428,0
"ENSG00000162461",21.3032275515722,0,0.584522034365886,0
"ENSG00000162458",156.325085800784,3.06677722013547,0.000458468934503339,1
"ENSG00000224321",1.77906358201111,0,0.973932017026163,0
"ENSG00000233954",76.648518371669,0,0.313474368664548,0
"ENSG00000178715",8.08510355042568,0,0.429970379632136,0
"ENSG00000179743",53.1106559775805,0,0.871656945426101,0
"ENSG00000065526",2613.83146831291,0,0.505371099225781,0
"ENSG00000116809",329.550069547827,0,0.775171948566103,0
"ENSG00000234607",4.03478918115482,0,0.925042898401926,0
"ENSG00000183888",2.23698597591109,0,0.634030705360441,0
"ENSG00000173641",1060.77400298399,3.7485235914208,1.33283788291119e-06,2
"ENSG00000186510",1.23732857409357,0,1,0
"ENSG00000184908",1.7556911207195,0,0.936413753686386,0
"ENSG00000185519",1.36130745402541,0,0.961517188682131,0
"ENSG00000142627",103.756596493497,0,0.28299984538152,0
"ENSG00000227959",3.31155030538058,0,0.848006989684627,0
"ENSG00000224621",0.982825139679962,0,0.932632675054796,0
"ENSG00000142632",45.7832886260705,3.63831019915419,0.00468550085054008,2
"ENSG00000237276",17.8065889551379,0,0.112833417469146,0
"ENSG00000288398",30.2851871732198,0,0.122631563282393,0
"ENSG00000132881",34.2948875212158,0,0.798658868450787,0
"ENSG00000233929",2.76173023944476,0,0.518729710229022,0
"ENSG00000037637",221.29704959429,0,0.843712211753762,0
"ENSG00000055070",544.220649571022,0,0.726885370637424,0
"ENSG00000226457",1.43242623404159,0,0.965402381870586,0
"ENSG00000187144",15.9502256664991,0,0.626833769329349,0
"ENSG00000157191",404.747304190424,0,0.246424676074917,0
"ENSG00000226029",12.3215322522613,0,0.503220581459064,0
"ENSG00000080947",95.589992195018,0,0.850428959288655,0
"ENSG00000206652",3.64374498602375,0,0.830072689908553,0
"ENSG00000233421",20.017968429588,4.4478500866957,0.000742357855897278,2
"ENSG00000219481",435.224345278627,0,0.404865015425961,0
"ENSG00000215908",648.04408825998,0,0.215465518770302,0
"ENSG00000186301",2.50451535338506,0,0.971662155685994,0
"ENSG00000207513",2.05711131616515,0,1,0
"ENSG00000236698",2.37248816306388,0,0.97272689601757,0
"ENSG00000268869",0.953625031890826,0,0.955979015197973,0
"ENSG00000058453",528.189481808182,0,0.827743078296259,0
"ENSG00000207389",1.5613303932586,0,0.965197890807173,0
"ENSG00000186715",1.63654059856514,0,0.935071921245487,0
"ENSG00000228549",5.62517313254801,0,0.28804954823556,0
"ENSG00000238142",2.87703285487067,0,0.811486054188858,0
"ENSG00000207005",12.9612837479991,0,0.0514812211672014,0
"ENSG00000272426",1.82590980843237,0,0.654975015120989,0
"ENSG00000117122",112.56483468536,3.79599115786466,0.000285018688404116,2
"ENSG00000159363",173.55875179878,0,0.936865870258634,0
"ENSG00000117118",393.34330426446,0,0.715565484821831,0
"ENSG00000117115",189.014212578823,5.42989467167444,1.55316848619411e-08,2
"ENSG00000142619",1.0189227971119,0,0.980648744867447,0
"ENSG00000159339",419.876862880216,8.61240950867923,6.09842779104525e-22,2
"ENSG00000179051",644.404856614526,2.13039869813727,4.01289802275515e-05,1
"ENSG00000074964",336.760031719025,0,0.266012053956157,0
"ENSG00000117154",38.628600488204,2.80329068055443,0.00507332319603895,2
"ENSG00000280222",31.6141803954431,0,0.843712211753762,0
"ENSG00000179023",16.7228104663654,2.28877656753667,2.05791389736952e-10,2
"ENSG00000179002",1.42147826982625,0,0.994803121532143,0
"ENSG00000159423",257.140225945497,0,0.976890040158251,0
"ENSG00000169991",390.669594682911,0,0.643445288798653,0
"ENSG00000272084",17.3174415054652,0,0.0960224661182994,0
"ENSG00000127481",3058.03102620262,0,0.170447321000997,0
"ENSG00000230424",31.1658018213122,0,0.367714689472188,0
"ENSG00000127463",384.321193123134,0,0.462345694115658,0
"ENSG00000053372",120.870819935067,0,0.383589581059511,0
"ENSG00000286064",1.12740979335484,0,0.939968195775276,0
"ENSG00000211454",1.80221220431995,0,0.919799605167569,0
"ENSG00000162482",1.81886096713905,0,0.926836992078254,0
"ENSG00000270728",1.81967973526166,0,0.752528812303682,0
"ENSG00000053371",169.973755831583,0,0.553982502354299,0
"ENSG00000040487",45.2471765765729,0,0.643445288798653,0
"ENSG00000077549",1271.23628071462,0,0.441061527260341,0
"ENSG00000240490",10.773760436465,0,0.752641971521269,0
"ENSG00000173436",91.1798099432241,0,0.502453058941241,0
"ENSG00000235185",0.522857823605276,0,0.973446237266772,0
"ENSG00000158747",396.091035398244,0,0.18729221414137,0
"ENSG00000226396",6.76438001781002,0,0.539492673764519,0
"ENSG00000158748",8.37547484266381,0,0.631672667753991,0
"ENSG00000162542",215.747785274979,0,0.546095397037596,0
"ENSG00000235434",0.669493298343426,0,0.912421773277893,0
"ENSG00000169914",157.538025268121,0,0.822469195507671,0
"ENSG00000188257",345.481694956238,3.18538979968341,0.000456681745933282,1
"ENSG00000127472",19.0104491790654,0,0.267209365848245,0
"ENSG00000117215",4.2405773446693,0,0.537349521010175,0
"ENSG00000162543",8.78874016710969,0,0.0570904605288584,0
"ENSG00000158816",2.07760473376963,0,0.94327365460747,0
"ENSG00000162545",76.7716719900169,0,0.0723563021422933,0
"ENSG00000090432",123.902136433727,0,0.727940888075458,0
"ENSG00000183114",1.56148089843549,0,0.898148663876685,0
"ENSG00000158825",116.413499233773,4.81775134848079,1.08496413220112e-08,2
"ENSG00000158828",364.321665767621,0,0.476971700564913,0
"ENSG00000117242",22.1503580469905,0,0.580440833549263,0
"ENSG00000244038",484.338085490653,0,0.466115283517996,0
"ENSG00000117245",54.2160551500965,0,0.288911766881447,0
"ENSG00000189410",14.3056441957471,0,0.208480953410457,0
"ENSG00000127483",2142.33020578989,0,0.996180366511821,0
"ENSG00000075151",1471.40082752112,0,0.546507888126256,0
"ENSG00000233072",3.32963787725216,0,0.779956472435041,0
"ENSG00000287192",4.30092251324181,0,0.958937455253986,0
"ENSG00000117298",1313.14237928859,0,0.614311136693326,0
"ENSG00000236936",14.7536797360501,0,0.156440946414968,0
"ENSG00000231105",34.064079452907,2.33268249273169,0.044816030622382,1
"ENSG00000227001",2.00372372615663,0,0.971533730368522,0
"ENSG00000142794",69.8344651407518,0,0.934623328055439,0
"ENSG00000162551",749.547553213755,4.70982923386813,7.84988012949983e-17,3
"ENSG00000233431",3.62401548918079,0,0.824413487183707,0
"ENSG00000076864",37.3127961187061,2.75039226497362,0.00869137547091951,1
"ENSG00000090686",989.771731670919,0,0.727570488328419,0
"ENSG00000187942",39.3792688777633,0,0.0618243619186147,0
"ENSG00000142798",9127.76438846168,2.29667481297962,0.00304452002269897,1
"ENSG00000232037",0.59947092304054,0,0.960193958341139,0
"ENSG00000278124",1.05183830649667,0,1,0
"ENSG00000218510",19.263790961454,0,0.451624413211434,0
"ENSG00000070831",808.09729623976,0,0.573684312571478,0
"ENSG00000285752",2.30669630057429,0,0.529297677555153,0
"ENSG00000230068",11.1112973718793,0,0.0895367919126733,0
"ENSG00000271428",2.83535493138718,0,0.825914476571343,0
"ENSG00000162552",40.947708680058,2.77587915404857,0.00364783921204858,2
"ENSG00000285873",4.34783215664916,0,0.967026223878148,0
"ENSG00000184677",375.744011996299,0,0.718828764572068,0
"ENSG00000237200",2.03865656443321,0,0.88707618884725,0
"ENSG00000070886",0.68986815514763,0,0.816214649750131,0
"ENSG00000173372",2025.6658603435,2.40924625438454,0.000570285520464287,2
"ENSG00000159189",1161.2626077148,2.13023803343004,0.000496465971662512,2
"ENSG00000173369",1840.62001733029,2.62870783412489,1.17876904651171e-05,2
"ENSG00000133216",63.2331938976594,0,0.0940619939261759,0
"ENSG00000225952",0.771304606755621,1.15509228721166,0.00194219215136871,2
"ENSG00000004487",693.882752843936,0,0.906522640545604,0
"ENSG00000240553",2.89717111242979,0,0.604690970475112,0
"ENSG00000266802",0.603012512097644,0,0.971389708944585,0
"ENSG00000169641",700.750885199782,0,0.936144646607474,0
"ENSG00000229010",6.44228782184423,0,0.354300416340998,0
"ENSG00000206935",0.633237756833815,0,0.955130786412811,0
"ENSG00000261326",39.7242197141135,0,0.0640105014939318,0
"ENSG00000284726",4.6914430118145,0,0.349856247789301,0
"ENSG00000125944",1415.92445678064,0,0.849157440380911,0
"ENSG00000125945",392.247575660668,0,0.0710766572980646,0
"ENSG00000249087",21.4149104445702,0,0.108510788859862,0
"ENSG00000271420",2.28262211788295,0,0.959437464687139,0
"ENSG00000204219",463.803689298533,2.08848541104717,0.035052041695879,2
"ENSG00000088280",433.461234157567,2.18330240393192,0.0299913582751429,1
"ENSG00000007968",468.185501529316,5.21338078016059,6.38490530408639e-10,2
"ENSG00000117318",318.495335318083,0,0.113023975934275,0
"ENSG00000197880",3.59817741270675,0,0.962621431695572,0
"ENSG00000142676",4149.19959021389,0,0.873641820640305,0
"ENSG00000236810",19.7478212370683,0,0.830836631943693,0
"ENSG00000011007",559.370446965647,0,0.839518963464935,0
"ENSG00000057757",560.662647241351,0,0.150687290298741,0
"ENSG00000011009",154.860674645214,0,0.646626552155545,0
"ENSG00000117308",56.796202532121,2.14328549440875,0.020542282974636,1
"ENSG00000117305",143.076856913666,0,0.40292667071118,0
"ENSG00000179163",211.239361715682,0,0.385476236406527,0
"ENSG00000188822",6.71372910755581,0,0.0913367895272518,0
"ENSG00000229106",8.86230164224769,0,0.214984508985742,0
