"ensg","r_cd45","F_prim","FDR_prim","P_prim","lfc_EM","lfc_ES","lfc_MS","EPI_p","META_p","SCAT_p"
"ENSG00000217801.10",0.573292906751527,3.14113305662386,0.209629945204806,0.0716146031834953,-0.737244714189575,1.77513592137095,-2.51238063556053,0.682821241741512,1.36964543767111,0.18073385723957
"ENSG00000131591.17",0.744247030650851,2.74778432622433,0.249220159146667,0.0952283475641377,-1.69407487986157,0.0101619112151707,-1.70423679107674,1.74276256174453,3.32097796110859,1.75685260930751
"ENSG00000285812.1",0.106233096881423,0.421870033812432,0.791411655219686,0.663136701340497,-0.474793687324085,-0.748220421998527,0.273426734674441,0.276161019545907,0.494294122528009,0.490435719023415
"ENSG00000162571.13",0.900212112890115,6.27240858519952,0.0634139157147337,0.0101124866339293,-1.74586662600848,1.29406879873404,-3.03993542474253,0.804274894308496,1.85877726356489,0.216227975327
"ENSG00000186891.14",0.793986637657628,11.8238455544085,0.013083092772185,0.000763881070542562,-2.70512259422515,2.17180005838637,-4.87692265261151,0.941632479125572,2.96218657241339,0.228142333700151
"ENSG00000186827.11",0.459527152012277,1.04632270405213,0.56859996593889,0.374790285481662,-0.570890944365388,1.10249633585469,-1.67338728022008,1.01192595136888,1.65871733081938,0.655778794583818
"ENSG00000078808.17",0.65004918041687,2.97970838659196,0.224484595113285,0.0803975367044989,0.335695818379319,0.858913535140031,-0.523217716760712,6.33570353163141,6.66899852419444,6.01067587976177
"ENSG00000176022.7",-0.0950098372472008,0.0909300824841242,0.951478092112469,0.913565603804007,-0.256864754452555,-0.201640249757876,-0.0552245046946791,3.18355370067913,3.83595284242985,3.62592355394665
"ENSG00000184163.3",0.538652424345706,1.52801946302596,0.444993523205049,0.247957582675658,-1.13820007405714,0.530670392000071,-1.66887046605721,0.232719374782075,0.857795826767093,0.113138008844068
"ENSG00000260179.1",0.617540460797221,2.18654905564757,0.321485768087632,0.145760074496365,-2.47527647413284,-0.132530585524305,-2.34274588860854,0.116178448293052,1.32436114625985,0.0866797639287861
"ENSG00000160087.20",0.743747513971557,3.2975827019503,0.196074672911359,0.0641231865745722,-0.856517429585239,0.0328623265458798,-0.889379756131119,4.42619667604966,5.77519027693923,4.68791966093483
"ENSG00000230415.1",-0.390983480975512,1.02527925155146,0.57473540367633,0.3818112194502,-0.270737388516239,-1.65254742249092,1.38181003397468,0.553261444205039,0.839198463621643,1.34822049730413
"ENSG00000162572.21",0.0982096118202351,0.186825911174094,0.902478556692552,0.831431203372473,0.339325754029742,-0.260116467033561,0.599442221063302,1.57555019521047,1.46835921402349,1.77715927219246
"ENSG00000131584.19",0.3883735515597,0.557026849898151,0.735253925762161,0.583976153959355,-0.0658830293486885,0.424879917002222,-0.49076294635091,4.98506196658244,5.70764710305406,5.00917777337033
"ENSG00000169972.12",0.908210880165291,6.42955649979651,0.0603149911854552,0.0092761967899906,-0.663872055227206,2.06775254520924,-2.73162460043644,2.15322775593979,2.93302294793456,1.06091227621421
"ENSG00000127054.20",-0.165586142725952,0.948576493966981,0.596884228305234,0.408689211654063,0.106396377796728,-0.560980840136167,0.667377217932896,4.73470849677763,5.19932420905349,5.63940330207456
"ENSG00000240731.1",0.410373334079357,6.52063899160674,0.0586534324148235,0.00882738102551595,-2.85895886706183,-2.61646005379658,-0.24249881326525,0.306561473772239,1.34805215533837,0.826237397523897
"ENSG00000224051.7",-0.367283929152152,1.16236020970972,0.535215400410987,0.338599131660396,-0.00486896194344137,-0.880733910199399,0.875864948255958,2.98066483359209,3.34065916283263,3.84995434898534
"ENSG00000169962.5",0.61640025420243,2.06685234691464,0.340381586497205,0.160109746410931,-1.63413275790431,-0.063219085218766,-1.57091367268555,0.661609644356372,1.88514396872158,0.756949355825062
"ENSG00000107404.20",-0.507543065854869,2.77524695017913,0.245700002759792,0.0933202222408535,0.549322580744281,-1.03042921663912,1.57975179738341,4.38796621971112,4.14101910100536,5.7340386379454
"ENSG00000162576.16",-0.502515910360029,8.1858219161762,0.0353035243115047,0.00375494566856287,2.04179946673673,0.726158799626431,1.31564066711029,7.01232341485316,5.56572606415075,6.88326445435954
"ENSG00000175756.13",-0.195418389120716,1.07803108297273,0.559093818235998,0.364484716058201,0.270505576441642,-0.266216176801965,0.536721753243606,5.09632235219452,5.39976011242698,5.82452682152408
"ENSG00000221978.12",0.00998547626901367,2.59046071030965,0.267199724390265,0.107046318682232,-0.724994552915246,-1.07882270110929,0.353828148194045,4.91260594508958,6.32069981564991,6.39950242772765
"ENSG00000224870.7",0.443919188349379,0.639462254861865,0.703688585827159,0.54095643739844,-0.692173065279271,-0.118446225873256,-0.573726839406015,2.7482275390833,3.68599894135811,3.02469825760134
"ENSG00000242485.6",0.350621797368718,0.568141536333056,0.730377794255313,0.577956502961759,0.443040241470546,0.217905387357148,0.225134854113399,4.65765812615152,4.70139961892783,4.73643707910257
"ENSG00000272455.1",-0.0819406978644579,3.3755564559218,0.189356850744429,0.0607228639586453,-0.325761809698306,-2.17319901576673,1.84743720606842,0.222489688922701,0.457074099463096,0.997829168848005
"ENSG00000235098.8",-0.306667474885069,2.27384485528417,0.308001584071578,0.13620933900281,1.47422903075126,0.157610708381818,1.31661832236944,3.54489943527041,2.76844971267626,3.57454629292896
"ENSG00000225285.1",-0.0863208433500288,0.822612797392905,0.639024159831406,0.457596436676961,0.582910752143341,-0.706677251581348,1.28958800372469,0.556493583349688,0.368762878450853,0.727989037345642
"ENSG00000179403.12",0.268767950906696,3.46860833209906,0.182107762048868,0.0569285212403053,1.53388011508165,1.75034693805035,-0.216466822968708,4.89322868280447,3.80110022927399,3.37687961202854
"ENSG00000215915.10",0.517793949608009,2.38917073521035,0.291601806080512,0.124656757733118,-0.487867354637993,1.47559203819637,-1.96345939283436,1.14438369630068,1.49814340075212,0.56735515074672
"ENSG00000160072.20",0.730314987075495,2.46673932214455,0.281509095821475,0.117509326652127,-1.24643786000416,-0.203394595213446,-1.04304326479071,2.88388851983295,4.46654736532573,2.87983331747805
"ENSG00000197785.14",0.818289554755659,2.57218003372573,0.269389527890618,0.108523886335584,-0.747951968073389,0.441391398627013,-1.1893433667004,3.25117238333172,4.38074680353486,2.9029607613131
"ENSG00000205090.9",-0.644018492263837,3.8529282782861,0.155751944357563,0.0438536679208448,1.2504871752501,-1.5330476110397,2.7835347862898,0.879460749717214,0.623667055848205,1.89647693310236
"ENSG00000160075.12",0.114225176220188,0.515742134975081,0.751284805589234,0.606963866499308,-0.11534434654643,-0.34966045755959,0.23431611101316,5.47504326156815,6.16773776994227,6.31454726665821
"ENSG00000215014.5",0.506535620087135,1.28021790122735,0.503183208405869,0.305827224443576,-1.46996341624659,-0.470773083036295,-0.999190333210297,0.995692080327978,2.14592560747815,1.29404792399777
"ENSG00000228594.4",0.682907896561408,1.93210479938078,0.36290417308037,0.178206866639426,-1.38443008526303,1.18875432947834,-2.57318441474137,0.655929562320746,1.84599439433764,0.183806194620152
"ENSG00000272106.1",0.135722677190866,0.36666400447511,0.815406761894832,0.698902672166621,0.535269838618179,-0.366711288054691,0.90198112667287,1.32407553061386,1.39207491847249,1.64325392553672
"ENSG00000197530.12",0.504928626391764,0.409586474189473,0.797071617711067,0.67091239053793,0.0696654672553189,0.431115114299559,-0.36144964704424,4.7462964715791,5.37073962451134,4.67668223075563
"ENSG00000248333.8",0.523090149259909,0.932075700505624,0.60214181971257,0.41474681409585,-0.325237977482017,0.294444475420553,-0.619682452902571,4.93193589032409,5.87079730872987,5.11466432417742
"ENSG00000189339.12",0.115261065365329,1.30221081872877,0.498077316898929,0.300116830961617,-0.254314918221057,-0.635424180906565,0.381109262685508,4.073627782424,4.85822645642868,5.00891217151634
"ENSG00000269737.2",0.341179577364052,1.34908546482753,0.486829342716763,0.288343249915787,-1.31586591350176,-1.35069608196409,0.0348301684623335,0.324602513603413,1.11363182967696,0.79196135766588
"ENSG00000008128.23",-0.430570659547033,2.55700109577136,0.271341789300985,0.109768264764826,-0.614416359139675,-2.65758292710039,2.04316656796072,0.378140251242266,0.671347681756653,1.59223793471032
"ENSG00000268575.1",0.227165645954121,0.141745689471062,0.924402123703062,0.868955496047082,0.0835021789471451,-0.399598308423918,0.483100487371064,1.37927344240906,1.65325705691468,1.65245956570018
"ENSG00000215790.7",0.234458474173061,0.135407272721199,0.928010628782274,0.874383300959863,0.238514699548318,-0.2258428113786,0.464357510926918,2.32160555236132,2.34231181605418,2.50414382209624
"ENSG00000008130.15",0.309331379377345,1.89315907494966,0.370020429762398,0.183859838146796,-0.868235790362331,-0.457886204496871,-0.410349585865461,5.17688375367268,6.63823954666956,6.0712366605441
"ENSG00000078369.18",0.626529932939509,2.44651427386879,0.283764532769298,0.119327276496071,0.239468291905672,0.686092622783485,-0.446624330877813,8.23719563546917,8.59309856506042,8.17644036364802
"ENSG00000231050.1",0.0385728535652746,6.80254470286484,0.0537877167184507,0.00758632790450343,-2.59496956278885,-3.43198904759176,0.83701948480291,0,0.757275758039974,0.927715572885544
"ENSG00000067606.17",0.589911955075473,3.88525663829899,0.153950045518325,0.0429185699556891,-0.596432908926216,2.12566712218536,-2.72210003111157,1.08643365063555,1.7844546622897,0.293579006346787
"ENSG00000162585.17",-0.186910777367661,0.277739370087017,0.857233094935597,0.761190065405416,0.353055423516221,0.130985189912072,0.222070233604149,4.09468759078265,4.29174168381738,4.43540368192352
"ENSG00000157933.10",0.28441440424673,0.416805591393273,0.793817312982711,0.666330178737124,0.0836507283831407,0.332982177949348,-0.249331449566207,7.38350574141136,7.93614689357222,7.64977864294131
"ENSG00000287356.1",0.365734392680167,1.85516511643447,0.377168118478719,0.189570524950521,0.777922734591851,1.71464547897765,-0.936722744385798,2.34760388816132,1.97474988759242,1.38607883468413
"ENSG00000116151.14",0.53006679904571,0.221448282690632,0.885751320106675,0.803852528191267,-0.051575330878981,0.456622599758096,-0.508197930637077,2.63897186572909,3.04193067122665,2.37737429078215
"ENSG00000269896.2",-0.214988973160418,0.599851762293415,0.717559854713983,0.561163963379542,0.197108755719387,-0.722098211222289,0.919206966941676,0.436047887789117,0.555463095910334,0.774277236249396
"ENSG00000157916.20",0.00616036552304921,1.22462812902013,0.518211836747391,0.320816013762367,-0.210240521435147,-0.613676208064083,0.403435686628936,4.22583871220125,4.96586122504627,5.19093541214897
"ENSG00000157911.10",-0.852447148683733,4.37770931307619,0.126315784732903,0.0311305827267311,1.12289830179743,-1.15721996295456,2.28011826475199,2.8632057015413,2.51279414690587,4.22385915914433
"ENSG00000149527.18",0.804559102568126,4.96141147065024,0.10066582561401,0.02162963711818,-1.35451674927794,1.59650784040468,-2.95102458968262,1.89245699844084,3.17313766253415,0.999632477926721
"ENSG00000157881.15",0.723823762684409,2.18707887222891,0.321399588516661,0.145699873569668,-1.04648700691506,0.574413918703828,-1.62090092561889,3.1669751616759,4.6825822081039,2.67487628269757
"ENSG00000272449.2",0.853382586805375,5.33955519686264,0.0876334832556251,0.0172359384194295,-1.71905348005314,1.12113433462252,-2.84018781467566,1.47769774608062,2.93219583311207,0.759836103314863
"ENSG00000238164.6",0.856548835358015,11.6485245808287,0.0135642011297676,0.000819001233959965,-2.3410279048297,1.94340118680202,-4.28442909163172,1.43313512437648,3.30375513757945,0.573289917411465
"ENSG00000157873.17",0.664006337159374,3.26436335066014,0.198662011232826,0.0656367487917155,-0.472528934229905,1.00588510507146,-1.47841403930136,4.63163444050469,5.71739082394104,3.92951175159823
"ENSG00000225931.3",0.11230525762555,1.29676425345269,0.499332170597077,0.301519715030497,-1.29652327879972,0.950283927054155,-2.24680720585387,0.658625425696037,1.64502539749105,0.823433695132364
"ENSG00000157870.16",0.779483247101263,2.22922038266897,0.314652294118291,0.141000218482241,-0.725371924177114,0.710963591695711,-1.43633551587283,3.21277342031761,4.20276332259423,2.37424930346497
"ENSG00000215912.12",0.17937444548681,1.91903130033909,0.365462757528249,0.180082306317537,-1.21340008794222,-1.86489587556057,0.651495787618349,0.477405138101772,0.868975862277715,0.977968908125473
"ENSG00000177133.11",-0.3406677429734,5.61496008281262,0.0792635877324229,0.01466869865197,1.66925640017653,-1.16127669927865,2.83053309945518,1.10763787943044,0.66152170076832,1.7703461898227
"ENSG00000142611.17",-0.23719164483441,3.56536168782081,0.175505565261196,0.0532645794635186,1.94470296108364,-0.815244271085422,2.75994723216906,2.80634576032101,1.69464626961319,3.4244652771678
"ENSG00000286518.1",-0.221871609153859,0.612034669412311,0.713517892730638,0.554859408172158,0.656445229417687,-0.623145345233915,1.2795905746516,0.24434790468873,0.15208676748183,0.42293974340854
"ENSG00000130762.15",-0.749479441655784,10.8792212101887,0.0165855371842081,0.00112040992486356,-0.174054568842022,-3.4757713890768,3.30171682023477,0.481457003728407,0.8285377729058,2.51453423566981
"ENSG00000162591.16",0.427775163955248,0.827223594073429,0.637520234750776,0.455693734280085,-0.579479656372426,0.608080072095435,-1.18755972846786,3.00064705291181,3.57055316032565,2.25784336205007
"ENSG00000158109.15",-0.0180508957226896,0.486114385019421,0.764120784303938,0.624090921262792,-0.109702990925667,-0.470943536730227,0.361240545804559,3.93650777309066,4.39566100407552,4.7092765197526
"ENSG00000116213.16",0.718691521649507,1.59401307612278,0.430018550921989,0.234707479893454,-1.27604451658501,0.0153633250048595,-1.29140784158987,2.3605242411697,3.64590848117274,2.34075757911604
"ENSG00000227372.12",-0.0232712268534191,1.31580421896924,0.495020952382809,0.296647588114024,0.410062447385328,-0.260106995936087,0.670169443321415,4.25230202554952,4.33409206994854,4.82814421278329
"ENSG00000235169.8",0.850909818751502,11.5780710939345,0.0138263376069156,0.000842405763625656,-2.34295666217247,2.63570371463787,-4.97866037681034,1.895709387667,4.01580800631538,0.542332687218195
"ENSG00000130764.10",0.509833760330693,0.159215347105233,0.915635277586559,0.85419151138773,0.00823315062279483,0.216043365037248,-0.207810214414454,4.83094052028429,5.429715045187,4.99793044962932
"ENSG00000116198.13",0.154640772119756,0.833635571534148,0.635300402147595,0.453062584404066,-0.228035114722923,-0.523445856976444,0.295410742253521,4.61082093105748,5.37302308777057,5.50057466407819
"ENSG00000169598.15",0.459125329647859,0.405398785932619,0.799060750267662,0.673586756104175,0.348711286908202,0.800762036848563,-0.45205074994036,1.93429181317483,1.92830291689909,1.5337784991434
"ENSG00000198912.11",0.482749503214841,0.0199042411433629,0.989004064919913,0.980317587079336,-0.105206542069192,-0.00664059380300422,-0.0985659482661879,3.13870403742301,3.68497173380795,3.32490758524163
"ENSG00000236423.6",-0.00129601851282971,0.705336177251703,0.679840954104148,0.509143504746984,-0.798170494791265,-1.26574255011954,0.467572055328277,0.197914948258127,0.480133630981806,0.538888707126672
"ENSG00000131697.18",0.614617322350322,3.2656339832592,0.198598238483902,0.0655781186632747,-1.13967077200998,0.586283874015618,-1.7259546460256,3.05809158182119,4.61664969215966,2.85449132682154
"ENSG00000069424.15",0.85382308204,13.8397032196765,0.00822140863004381,0.000357581082658783,-0.395652530369024,3.49911399538164,-3.89476652575067,4.80003813852218,5.81693137446112,2.2043622825459
"ENSG00000116251.11",-0.239781002310269,0.660502710733737,0.695722014575985,0.530557507346075,0.265298675530804,-0.256957831788299,0.522256507319102,3.97254419508556,4.13496890989693,4.55664727859043
"ENSG00000158286.13",-0.0483570259458769,1.63350360448972,0.422010113584669,0.227161823209403,-0.915368068619554,-1.79688488010947,0.88151681148992,1.35241326626092,2.31092403943939,2.53691479562545
"ENSG00000116237.16",-0.102184323492203,1.66919970496824,0.414892114079753,0.220576228718661,0.272933192722866,-0.487932283084366,0.760865475807232,4.56024977826257,4.66294270725141,5.40754994258854
"ENSG00000158292.7",-0.25844531677715,2.42792467900076,0.286514965279836,0.121026273631631,1.10261980463715,-0.229915498276682,1.33253530291383,3.70327617710717,3.05206575525495,4.15306037921639
"ENSG00000097021.19",0.662620981063232,0.449087348812274,0.779978538694135,0.646267573961491,-0.362376655784397,0.446110769302386,-0.808487425086783,2.6574190739462,3.25353978589898,2.37429544618871
"ENSG00000187017.17",0.789123204774452,8.00452285656554,0.0372488372347372,0.00410288343177422,-2.77263331095212,1.54117516661116,-4.31380847756328,2.26286384793585,4.81081932405151,1.12718975010062
"ENSG00000215788.10",-0.202467214160675,0.979501337438389,0.588108061792807,0.397603532093882,-0.0910238339004682,-0.765576817682839,0.674552983782371,2.80130935346469,3.36169358817498,3.7141475778111
"ENSG00000171680.22",-0.410296670757113,2.35711610428022,0.296049479580162,0.127752732133879,1.43281682674384,-0.110103724588311,1.54292055133215,5.17387512373985,3.96330000132725,5.84073743757801
"ENSG00000162408.11",0.224588013621255,0.565893737003792,0.731172563608078,0.579168224050637,-0.344589483403507,-0.388424052622646,0.0438345692191393,4.32367538596276,5.07989161743899,5.04991989336715
"ENSG00000173662.21",0.158995933996337,0.622828017516931,0.70962840479113,0.549340695563661,-1.05465017659801,-0.929990179754148,-0.12465999684386,0.772561497450456,1.8076131763702,1.29610542430191
"ENSG00000204859.13",0.416536154422061,0.244081019702551,0.872922880781122,0.786382924982067,-0.350737733666804,-0.0330483651328987,-0.317689368533905,3.41452311713339,4.11162849917971,3.57170929078158
"ENSG00000162413.16",0.211927587394603,1.37313087994823,0.481225174075986,0.282506723026524,-0.849146059967081,-0.309753365787429,-0.539392694179652,5.27007229936561,6.6734569276209,5.96334706397547
"ENSG00000116273.6",0.488786965464116,0.794659534919404,0.648233140224806,0.469325573002895,-0.792679499025112,-0.574577451264519,-0.218102047760592,3.54489076477671,4.69484660867157,3.69832012336457
"ENSG00000041988.15",-0.157260376619691,1.96140741477597,0.358176058863467,0.17408287900523,-0.703479019917521,-1.24169180472218,0.538212784804662,2.63361394168004,3.57621601968585,3.90972716390686
"ENSG00000007923.16",-0.0767684921580267,1.66561591963816,0.415552631886436,0.221227572462975,-0.106309691886175,-0.606093636377357,0.499783944491183,4.64473252004805,5.29520588259684,5.6623535915736
"ENSG00000237436.1",-0.0893332479045049,0.525295508087022,0.747401121002475,0.601554949978379,-0.208644162266046,-1.09898542805013,0.890341265784087,0.679532462742027,0.761329146489623,1.06151477311371
"ENSG00000171735.19",0.537439298224019,0.613160164012747,0.713268052228804,0.554281021131784,0.214847243023617,0.478656856939813,-0.263809613916196,4.37087678937692,4.62692347188957,4.28564482762218
"ENSG00000049245.13",-0.0871533874265693,0.404726386415258,0.799288062226756,0.67401728836309,0.301778697216761,-0.0414652817717306,0.343243978988492,5.63834579962921,5.83059454584076,6.1729805126056
"ENSG00000049246.14",-0.496451937961205,4.67416412762837,0.112809986175388,0.0258191277082639,1.3791723696207,-0.445754651938367,1.82492702155906,6.48871084254478,5.29084083790402,7.58179361008401
"ENSG00000049249.8",0.798411423169286,13.8873802066794,0.0081385953178554,0.000351525040630729,-1.56670414432997,3.29897900012111,-4.86568314445109,1.52231430141836,2.6380231731716,0.245437274860841
"ENSG00000116288.13",-0.503928667583896,2.1594094918448,0.325686908465472,0.148881735270222,0.616667805642541,-0.214671572863405,0.831339378505946,5.20349295403749,5.02763775752193,5.89283716285534
"ENSG00000284747.1",-0.0479684125162205,0.813072995950071,0.642104657462399,0.46156170490335,-0.546388311156825,-1.39731339689314,0.850925085736319,1.27419018259761,1.8786080917964,2.28300407997777
"ENSG00000284716.1",-0.0703294979446989,4.06194080129575,0.143714670056133,0.0381893115169338,-2.17307942367418,-2.7116147841344,0.538535360460219,0.367639966076399,1.2054568842563,1.44516517279052
"ENSG00000116285.13",-0.00826235898483803,2.11145513206723,0.333221935736961,0.154583902036695,1.00807136415208,0.599754866144491,0.408316498007585,6.54720203133285,6.11482419204157,6.46904965676109
"ENSG00000238290.1",0.237456339027921,0.236709211463057,0.87714913077885,0.792025506668991,0.630947092463475,0.404697244517174,0.226249847946301,1.58757275019622,1.53177929252226,1.36282938604612
"ENSG00000162426.14",-0.509819046490882,3.95265972486619,0.149483747507726,0.0410404489869515,0.398663733872211,-2.23421650037904,2.63288023425125,0.830984816428573,0.756652838441967,1.77855118818218
"ENSG00000142599.19",-0.246465039142732,3.51967348314863,0.178746204328756,0.0549604729296609,0.222429887058469,-0.597924521627772,0.820354408686242,7.03625933538773,7.46296413561945,8.26477280037375
"ENSG00000232912.6",-0.14574144663229,3.49075753017131,0.180474787001887,0.0560652814986772,-0.0352273218900076,-2.15946011160173,2.12423278971172,0.453360882049184,0.486963019016026,1.28031245267463
"ENSG00000234619.1",0.394765276785086,1.31148047462213,0.495905926874537,0.29774613813042,-2.01385286981889,-1.6031897166937,-0.410663153125185,0.229244538292043,1.36090987199759,0.658185448186425
"ENSG00000228423.2",0.429230906387706,8.64010746206087,0.0313161617079431,0.00302038006608767,-3.58953108167478,-2.68343201914759,-0.906099062527191,0.0490025263904854,1.53425837953021,0.795763189345612
"ENSG00000074800.16",0.396525114849597,0.881362797389173,0.618782953443044,0.43400813040027,0.334463406491496,0.391275233951511,-0.0568118274600143,7.21615142251039,7.50737543673599,7.44236866934304
"ENSG00000142583.18",0.798317927940766,8.89038391607949,0.0288156725784542,0.00268590262513265,-1.90926594731629,0.920169927498952,-2.82943587481524,2.67085289150034,4.63689500270765,2.13001178688852
"ENSG00000180758.12",-0.505159268328687,2.57712299105001,0.268767398477034,0.108122104041768,-0.519779520504575,-1.92198792694257,1.402208406438,1.60352491817554,2.17913245642642,3.07705951063747
"ENSG00000228526.7",0.0322215046655766,1.04686302414237,0.568459746586246,0.37461194280092,1.76138527965616,1.67344594108345,0.0879393385727114,1.43684779421757,1.02340842984768,0.726789212476254
"ENSG00000234546.4",0.0744873641446156,0.854660253591041,0.627976557331115,0.444554719258464,1.52077810415463,0.87905793621069,0.641720167943935,0.47668479319146,0.119648136030957,0.210942337095643
"ENSG00000049239.12",-0.322203888821386,4.00969748502378,0.146213414581087,0.0395234388241408,0.444728688224446,-0.720851295027307,1.16557998325175,5.98641855868271,6.18029045969684,7.24577742849964
"ENSG00000171621.14",-0.211033888142963,3.68141043442773,0.167509068997745,0.0492163862994167,-0.626656505903272,-1.67910629815668,1.05244979225341,3.29000296933998,4.2515382820055,5.08151911897359
"ENSG00000284693.1",-0.259504510898748,2.37264277249749,0.293788903957543,0.126242387813182,-0.00151867111273912,-1.85002014882826,1.84850147771552,0.450491952757206,0.477248445826367,1.14945842644317
"ENSG00000171612.7",0.240941178747936,1.12150245666102,0.546396785554335,0.350872045324335,-1.1347474196784,-1.16751723132972,0.0327698116513198,2.00268296001873,3.09559510942373,2.81553831334816
"ENSG00000188807.13",0.257612096135467,0.25410095208052,0.868814097007891,0.778786033351416,-0.650772843901773,-0.283270857738716,-0.367501986163057,2.57678752568061,3.24220798583585,2.67496797579523
"ENSG00000171608.16",0.695035278398315,12.0264781962628,0.0125291913652032,0.000705324876335355,-1.58818850222205,1.36996528597519,-2.95815378819725,4.37819710061293,6.38992830811487,3.37783933284397
"ENSG00000179840.5",0.772727388902282,8.58702445000875,0.0317358700613111,0.00309722360634228,-2.78950308699618,1.12229568907889,-3.91179877607507,0.615540966315622,2.037583800755,0.145861699714962
"ENSG00000231789.2",0.639674318090105,9.284063177071,0.0256318958595036,0.00224101914180386,0.883532168435885,3.74716332242479,-2.8636311539889,1.25988214372263,1.04548561635079,0
"ENSG00000171603.17",0.320020693127453,1.85303403677013,0.377405631564363,0.189896720908687,0.58135142616107,0.76839610957666,-0.187044683415589,6.17840492573718,6.27911768578232,5.8706809570137
"ENSG00000178585.15",-0.660854766673661,1.78273673186098,0.390618205231602,0.201020577892814,0.42813304660398,-0.468173176148895,0.896306222752875,4.08727632231466,4.10048382529786,4.90040897654662
"ENSG00000285701.1",0.279875686026954,3.30359486353772,0.195594258199635,0.0638534893926403,-1.93154567382601,-2.10166425207498,0.170118578248969,0.19754161415886,0.716389348835978,0.648369795355599
