ensg	r_cd45	F_prim	FDR_prim	lfc_EM	lfc_ES	lfc_MS	EPI	META	SCAT	range	top_site
ENSG00000129910.8	0.236515258615103	26.1655668710906	0.00358427715206774	3.36469082484638	5.9577345622547	-2.59304373740832	3.02278771604592	1.14169122008135	0.183496032298476	2.83929168374744	EPI
ENSG00000213694.5	0.423013630389936	25.8548504056921	0.00376958055273587	2.30144237694433	5.94454881329289	-3.64310643634855	6.37908064194497	4.50632869644956	1.93473250030883	4.44434814163614	EPI
ENSG00000281769.1	-0.637823016704334	25.4708903313243	0.00403890897038268	-1.60092809849515	-6.53820116328885	4.9372730647937	0.240890074909656	1.0486182341956	4.32929227309964	4.08840219818998	SCAT
ENSG00000170374.6	0.0776413091695767	25.1710562599428	0.00413343347842079	5.23245830840398	5.64563120302214	-0.413172894618157	3.88961460182667	0.804738615807179	0.741927728575254	3.14768687325142	EPI
ENSG00000174469.23	0.660783148812021	25.1416166120508	0.00413343347842079	1.07721441438841	7.81042821082489	-6.73321379643649	4.55841930165979	3.57369184373399	0.0717681464370116	4.48665115522278	EPI
ENSG00000206013.2	0.139751900982724	25.1106955259347	0.00413343347842079	4.35788997814127	6.70363761814551	-2.34574764000424	3.15569581831813	0.815468341053218	0.0486783999435046	3.10701741837462	EPI
ENSG00000277443.3	0.564361981136577	24.5734458071885	0.00461544334923818	1.03536163948137	3.25571498762419	-2.22035334814283	8.46018052987496	7.89251627428025	5.8423451585261	2.61783537134886	EPI
ENSG00000136153.20	0.309515511121634	24.4805356814264	0.00462923780542097	2.30139335203358	3.97249308086744	-1.67109972883386	5.28981330781817	3.32292721203865	2.25398117281769	3.03583213500049	EPI
ENSG00000104313.20	0.511680163401905	23.9790768570089	0.00514023260522458	2.42318877487297	4.61809677947812	-2.19490800460515	7.28260621460437	5.29241432756998	3.22671342748531	4.05589278711906	EPI
ENSG00000124743.6	-0.431836296734555	23.6761117506753	0.00544114516335396	0.333117150032642	-5.3950557774198	5.72817292745244	0.896195705485798	1.0724211993536	4.94610500189266	4.04990929640686	SCAT
ENSG00000073282.13	0.1365400149864	22.9383140651032	0.0064450568852263	4.97712300953357	6.1888779826201	-1.21175497308653	3.31227412074669	0.771467334383939	0.197663515777503	3.11461060496918	EPI
ENSG00000286322.1	-0.699325252766691	22.5783859615921	0.00684782431558083	1.55126949105335	-3.8545173940312	5.40578688508455	1.06336899020553	0.734110993609405	4.11647477812339	3.38236378451399	SCAT
ENSG00000189377.9	-0.610662395987623	22.5644829578439	0.00684782431558083	-0.789837877228099	-5.42662764298132	4.63678976575322	0.148479631123896	0.37642570888052	2.72813203958762	2.57965240846373	SCAT
ENSG00000166415.15	0.200237968990525	22.1841670974051	0.00716243850885745	4.18860811416049	6.59808147016437	-2.40947335600388	2.9728507029403	0.86244787332009	0	2.9728507029403	EPI
ENSG00000211933.2	0.61797152560992	22.168644268267	0.00716243850885745	-0.271739637004835	5.04064825400783	-5.31238789101266	1.87669429493173	2.29876538258478	0	2.29876538258478	META
ENSG00000162849.16	0.338628483046371	22.1661926394303	0.00716243850885745	3.91041353937054	6.76094220328501	-2.85052866391447	4.09080384941534	1.53452177875673	0.315500938263231	3.77530291115211	EPI
ENSG00000173372.17	0.673148379455213	22.1311754733837	0.00716243850885745	-0.167028200525061	2.79337912188232	-2.96040732240738	7.15346041420642	7.69273393386775	4.91659529571142	2.77613863815633	META
ENSG00000112175.8	0.48368595139966	22.0635987459793	0.00717235565557355	1.4680989979685	4.02357411017141	-2.55547511220291	5.87505166416494	4.6446342267897	2.67969489739397	3.19535676677097	EPI
ENSG00000183160.9	0.308828254036176	21.9644789116213	0.00721642004891159	2.6190980771744	5.62932800163257	-3.01022992445817	5.51997488367159	3.25589334875652	1.56371955029969	3.9562553333719	EPI
ENSG00000006377.11	0.251572434526199	21.9192988171137	0.00721642004891159	4.32643882130785	5.96153029470648	-1.63509147339863	2.91766203709551	0.792706462991232	0.119402552215516	2.79825948488	EPI
ENSG00000271239.1	-0.427570318965307	21.8065764883282	0.00722522256339637	1.53682232230075	-3.76717960996131	5.30400193226206	0.713153670632562	0.209337940887042	2.90193347210375	2.6925955312167	SCAT
ENSG00000019549.13	0.373646001088442	21.7977727436051	0.00722522256339637	1.67361812484325	2.88057525913173	-1.20695713428849	6.69255029000987	5.38393779715303	4.55588159210532	2.13666869790455	EPI
ENSG00000251493.5	0.531797035514046	21.322244259016	0.00809023811347899	1.30853273064791	6.10285175515157	-4.79431902450366	4.1766494961926	3.45494612046567	0.648623384735018	3.52802611145758	EPI
ENSG00000107731.12	0.484347592914767	21.1272052352545	0.00840532920130383	2.02179250307925	5.48192152117432	-3.46012901809508	5.19434511121393	3.48547942431633	1.3067330698768	3.88761204133713	EPI
ENSG00000169442.9	0.660350721458459	21.0479990118802	0.00846361270553374	0.894752142859687	5.6140850107165	-4.71933286785681	2.50317801124704	1.8445992523026	0.0251598135658084	2.47801819768123	EPI
ENSG00000018236.15	0.591642568296061	20.7966655775427	0.00884762548768703	1.93648270083085	5.86031572129395	-3.92383302046311	3.9382705724369	2.52466612419679	0.3693387197606	3.5689318526763	EPI
ENSG00000143061.17	0.252180146127055	20.7821301701005	0.00884762548768703	4.00246916512944	4.8698164757191	-0.867347310589654	3.69541569443753	1.37458362711473	0.882049912512601	2.81336578192493	EPI
ENSG00000182492.16	0.186860550708685	20.7166165769607	0.00888305613773385	2.76085003089112	3.76503178084067	-1.00418174994955	7.92139541322972	5.58250273022369	4.68607950815378	3.23531590507595	EPI
ENSG00000167460.17	0.551470003184854	20.5582391364825	0.00910069585006884	1.08118855598874	2.16901080149218	-1.08782224550344	9.43099151944566	8.62746891938125	7.84377239731911	1.58721912212655	EPI
ENSG00000113140.11	-0.510974540054765	20.5301183517163	0.00910069585006884	2.97913010490371	0.518572770516724	2.46055733438699	10.2625342247863	7.48614909688088	10.2249614383086	2.77638512790538	EPI
ENSG00000276775.1	0.608252580013531	20.3349264567043	0.00946480189776617	-1.53641094566319	4.24505382585348	-5.78146477151667	1.47599388881775	2.65978777522909	0	2.65978777522909	META
ENSG00000104332.12	-0.691608377668458	20.2384624847668	0.00946480189776617	1.8745439168631	-1.15839442085278	3.03293833771588	7.12985617795784	5.55187705423324	9.00462968251188	3.45275262827863	SCAT
ENSG00000149294.16	0.337560439211763	20.2035420509586	0.00946480189776617	2.23926657933526	4.65650455384352	-2.41723797450825	5.36160240157431	3.66570247817915	2.09453391026929	3.26706849130502	EPI
ENSG00000152270.9	-0.442080996794809	20.200997707486	0.00946480189776617	-1.0940978053998	-3.37185607673592	2.27775827133612	4.73711723509724	6.15806973859204	8.5999477421152	3.86283050701796	SCAT
ENSG00000206077.11	-0.655840649481745	19.9624869067686	0.00997757269872989	0.531136628084989	-4.79159949586708	5.32273612395207	0.832126321387756	0.844980259034552	4.35573898088458	3.52361265949683	SCAT
ENSG00000159189.12	0.693373186363565	19.9184865890892	0.00997757269872989	-0.0327017208359855	2.45806111138174	-2.49076283221773	6.47269712938906	6.89841891874628	4.61944125752594	2.27897766122033	META
ENSG00000105472.13	0.692659550837146	19.8812464871406	0.00997757269872989	0.74750107449267	5.20674747557595	-4.45924640108328	4.88094530857314	4.54249855411684	1.42270455345875	3.45824075511439	EPI
ENSG00000170323.9	-0.678731779772419	19.4324222253626	0.0112158661874437	1.29077395478403	-2.41833877313774	3.70911272792177	8.23189359437002	7.2722963680529	11.3451179162778	4.07282154822486	SCAT
ENSG00000170962.13	-0.669335583836532	19.3905192244686	0.0112158661874437	2.17994741639966	-2.0026111173234	4.18255853372306	3.59759997154742	2.22615789035798	5.98468586910748	3.7585279787495	SCAT
ENSG00000184254.17	0.687695897777332	19.2583589932456	0.0115167169391379	0.300781616383025	3.98807016847672	-3.6872885520937	5.07322217033452	4.97515293652877	2.05091110938541	3.02231106094911	EPI
ENSG00000163050.17	-0.485443729565764	19.2105838927966	0.0115400104443417	-0.397441869028512	-2.52371042668219	2.12626855765368	4.46639065583971	5.21175867613993	7.50909297796893	3.04270232212922	SCAT
ENSG00000183087.15	0.622016879300631	19.142581664744	0.0116342216212008	0.731810200454086	2.75203675877862	-2.02022655832453	7.46426875915136	7.19573088503587	5.33291332191602	2.13135543723535	EPI
ENSG00000052850.8	0.389225039409791	19.0096820442946	0.0117824258758878	2.99719870111909	5.15801237132787	-2.16081367020878	3.58509903565816	1.89517676609971	0.66920832729647	2.91589070836169	EPI
ENSG00000086570.12	-0.55533622618574	19.0087851500045	0.0117824258758878	-0.753351251831843	-3.97992635395817	3.22657510212633	1.16510464308295	1.66534308533583	4.22213657293649	3.05703192985353	SCAT
ENSG00000092621.12	-0.553371950211347	18.9459191531954	0.0117824258758878	0.0133124316448259	-2.30658727133587	2.3198997029807	3.67980727031888	3.98194996351971	6.42877642526888	2.74896915495	SCAT
ENSG00000150471.16	-0.449670419702759	18.9438223864221	0.0117824258758878	1.43631141506266	-5.00782390257074	6.44413531763341	0.460843621854451	0.0444405122149149	3.22767362173591	3.18323310952099	SCAT
ENSG00000184347.14	-0.638925836660486	18.7160831356904	0.0124316635896631	2.1883467704657	-0.222606558738385	2.41095332920408	6.98600073701261	5.20444316364417	7.91889967152059	2.71445650787642	SCAT
ENSG00000170370.12	-0.363714081716146	18.6888680709892	0.0124316635896631	3.39510039424381	-0.924586972305682	4.31968736654949	2.13838840588451	0.637601434313953	2.79518376964194	2.15758233532799	SCAT
ENSG00000108387.15	0.641587450323154	18.5041329835767	0.0129972737537734	1.02894428095873	4.02804196379988	-2.99909768284114	5.16809811386685	4.45112735628307	2.15706861301366	3.01102950085319	EPI
ENSG00000182168.15	0.421180783314793	18.4633787151243	0.0130163644162371	1.37211993079018	5.77542091545137	-4.40330098466119	5.04265947850966	3.88905688896613	1.23163078126133	3.81102869724834	EPI
ENSG00000211448.12	-0.319111572627372	18.4131196513926	0.0130747185766733	5.24293790185593	2.28378278163953	2.9591551202164	5.09761546005095	1.52462197663054	3.38884422824626	3.57299348342041	EPI
ENSG00000167749.11	0.35699848586816	18.328873732796	0.0132045955486149	3.68240798071442	6.31865291406237	-2.63624493334795	2.72742703440668	0.886432377199709	0	2.72742703440668	EPI
ENSG00000225953.3	0.254512711571367	18.2796513093763	0.0132045955486149	3.54547859817321	5.25059742502432	-1.70511882685111	2.93697672158171	1.08067191347903	0.342276366551945	2.59470035502976	EPI
ENSG00000115423.18	-0.663633193762996	18.2767577777241	0.0132045955486149	-0.779595360255165	-4.54138178963023	3.76178642937506	0.529608753040127	0.900730016733155	3.25314822837738	2.72353947533726	SCAT
ENSG00000048540.15	-0.657309687620103	18.2014086861757	0.0132531532353419	2.93208028767989	-3.49368884674773	6.42576913442762	2.3008917925682	0.997929087708847	5.37699582135967	4.37906673365082	SCAT
ENSG00000203392.3	-0.653122102982797	18.1975803397154	0.0132531532353419	1.23599161038301	-3.14027054640052	4.37626215678353	0.839976512566338	0.532029818552783	2.952469309137	2.42043949058422	SCAT
ENSG00000019144.19	-0.661349261829728	18.1152612956899	0.0134083568785862	1.5879856109335	-1.24623721848543	2.83422282941893	7.49714087090326	6.39158403346336	9.43978517027841	3.04820113681505	SCAT
ENSG00000138039.15	-0.391483412679899	18.0938946662298	0.0134083568785862	0.846586277589407	-3.97174308369073	4.81832936128014	0.278853729192294	0.0647629190579584	2.11590612504307	2.05114320598511	SCAT
ENSG00000107796.13	0.0968768946386949	18.0259129378306	0.0135042530851985	2.29874428534961	3.62644078709763	-1.32769650174802	5.78543569046718	3.70504261175421	3.12696192118246	2.65847376928472	EPI
ENSG00000173253.15	-0.518294902881679	18.0066123814619	0.0135042530851985	-1.98865977401284	-5.05486867548704	3.06620890147421	0.588461380221748	1.78805480926543	4.21269740911124	3.62423602888949	SCAT
ENSG00000185610.6	-0.470247988765793	17.9707336496081	0.0135225499831198	-0.211489637971129	-4.80482071849893	4.5933310805278	0	0	1.85147116297219	1.85147116297219	SCAT
ENSG00000139304.16	-0.490025804687874	17.868779403411	0.0138208139580768	0.442510410470442	-4.40370664619703	4.84621705666747	0.522741556098972	0.589776852396428	3.27528497861839	2.75254342251942	SCAT
ENSG00000113805.8	-0.438740968967408	17.7613591514928	0.0141526295727513	-1.26124520375825	-5.32697291350875	4.06572770975051	0	0.358862144964857	2.15609945143821	2.15609945143821	SCAT
ENSG00000211945.2	0.671163799841164	17.7309479071571	0.0141531322470309	-0.634077075126699	6.17878729023165	-6.81286436535835	3.8174884314377	4.54949217862691	0.805611192981603	3.74388098564531	META
ENSG00000171408.14	0.274259902042088	17.5433697672526	0.014865108414918	2.99593966395879	4.00063314249584	-1.00469347853705	5.2174602507498	2.86378963766747	2.26490632761497	2.95255392313483	EPI
ENSG00000178772.7	0.525283925645799	17.4242027827862	0.0152886982870354	0.0228962648991687	6.0445433476647	-6.02164708276553	2.82351737502043	3.20726245166973	0.120311081865725	3.086951369804	META
ENSG00000115361.8	-0.689014985041233	17.3642762355381	0.0154376901125907	0.830283491026931	-4.99415840765242	5.82444189867935	1.04791031006076	1.0045465550058	5.03190708355555	4.02736052854974	SCAT
ENSG00000161791.14	0.641076787110852	17.2867793016859	0.0156767679475444	0.489768605062719	2.3796119006184	-1.88984329555568	6.37662461547793	6.34476772185535	4.56817232164555	1.80845229383238	EPI
ENSG00000139926.15	0.358361402462237	17.1935836893212	0.0160013763201878	1.81241106668249	3.33813063580483	-1.52571956912235	5.97448194622561	4.60232068029149	3.47702400462198	2.49745794160363	EPI
ENSG00000112936.19	0.452383188330183	17.1586262178041	0.0160364723790302	0.784091464361937	2.85131999031351	-2.06722852595158	6.4333812987297	6.02735362028357	4.37909728585181	2.05428401287789	EPI
ENSG00000165406.16	0.686905873588183	16.9835615877765	0.0167812270854711	-2.50969057411958	0.294446852490271	-2.80413742660985	5.39474404756502	8.13340632444269	5.75105621942167	2.73866227687766	META
ENSG00000233395.2	0.469654763997195	16.9373656311193	0.0167812270854711	1.87364822621001	5.4263822134234	-3.5527339872134	2.35801893138397	1.58964209941804	0.0878976195666547	2.27012131181731	EPI
ENSG00000197471.12	0.698824921032451	16.9339005190157	0.0167812270854711	-2.67519873458646	3.60420145954994	-6.2794001941364	4.23707590714353	6.67667848750693	1.88681713444644	4.78986135306049	META
ENSG00000286214.1	-0.679478552672736	16.8416770041408	0.0171371157527874	1.59168416177898	-3.53809497654744	5.12977913832642	3.33123799414318	2.20829338429393	7.0947731915113	4.88647980721737	SCAT
ENSG00000253686.2	-0.678480230778477	16.6799187038259	0.0179011828689501	0.576686256019137	-4.31267222846611	4.88935848448525	0.781103024175641	0.755715255098316	3.91115554521456	3.15544029011624	SCAT
ENSG00000146950.13	0.154570158791961	16.6472819797711	0.017939185068603	3.57720257783756	4.08544521095925	-0.508242633121691	3.15195861379364	1.19016297216694	0.870634651506737	2.2813239622869	EPI
ENSG00000134569.10	0.322833229445254	16.6025037602519	0.018049713838613	3.45214372272681	5.25833261515643	-1.80618889242962	5.0647237095714	2.47657784667062	1.19123142409484	3.87349228547656	EPI
ENSG00000232810.4	0.658999564619005	16.5610047734109	0.0180655294991823	-2.43619552916193	3.16152334208246	-5.5977188712444	2.69227324240144	5.0159777795621	0.931996021941819	4.08398175762028	META
ENSG00000147251.15	-0.367527138115911	16.5489008833759	0.0180655294991823	-0.825463434508423	-2.46657090529815	1.64110747078973	5.27176227245309	6.4464991289484	8.38523244025873	3.11347016780563	SCAT
ENSG00000117122.14	-0.519860662118053	16.5054931706793	0.0181085173315182	4.6497992257475	0.80490657871537	3.84489264703214	3.59753546503371	0.902269282018975	3.29077902247181	2.69526618301473	EPI
ENSG00000145934.16	0.442562886548074	16.4916331276149	0.0181085173315182	1.8597225759134	6.61312064424075	-4.75339806832735	3.04024189263089	1.71712891895704	0	3.04024189263089	EPI
ENSG00000059728.11	0.680500958286952	16.430957709337	0.0183227622544899	-1.9992545961509	0.412976569537675	-2.41223116568858	4.65216083169569	6.94216617072704	4.72838181698268	2.29000533903136	META
ENSG00000049130.16	0.510821582401301	16.3477540285928	0.018494073705696	1.03573953016993	3.43118708642531	-2.39544755625538	6.19879916944391	5.45159419183544	3.42138531092264	2.77741385852128	EPI
ENSG00000146197.9	0.508546953190969	16.3007045436226	0.018494073705696	1.92475660947834	3.71394930061035	-1.78919269113201	4.52725629074304	3.54634576686323	2.0720509390237	2.45520535171933	EPI
ENSG00000176438.12	-0.460317097297779	16.2860844183091	0.018494073705696	-0.557918862735578	-2.12597593825789	1.56805707552231	6.48735933143523	7.55070587397439	9.34710438633613	2.8597450549009	SCAT
ENSG00000066926.11	0.697463180986736	16.2610184766479	0.018494073705696	-2.31096398941968	0.939777626126227	-3.25074161554591	4.8277893289914	7.27050429980528	4.70686751818485	2.56363678162043	META
ENSG00000168243.11	0.124519253074934	16.2545693309083	0.018494073705696	3.72829870790967	5.27835710884917	-1.5500584009395	2.33583237703909	0.602533045574581	0.116220906244818	2.21961147079428	EPI
ENSG00000076555.15	-0.640327714770348	16.2463291249698	0.018494073705696	0.92734853973814	-2.26597727912621	3.19332581886435	7.63612466669362	7.13450526977337	10.6454876123477	3.51098234257432	SCAT
ENSG00000112977.15	0.434014025833337	16.2359307027115	0.018494073705696	1.41747322344276	2.08839975557632	-0.67092653213356	6.37469663870094	5.35238594580559	4.89327901296783	1.48141762573311	EPI
ENSG00000107957.16	0.0645382611414268	16.2135160988897	0.018494073705696	1.76801268572069	2.12879195394987	-0.360779268229173	8.65455502071496	7.29855184683027	7.15357251158163	1.50098250913334	EPI
ENSG00000129675.16	-0.610802332725468	16.1540682513392	0.018719690020553	0.501605591569089	-1.56073961947081	2.0623452110399	5.99144490426537	5.90054280607191	8.2176744791744	2.31713167310249	SCAT
ENSG00000054803.4	0.223762029116235	16.0473413640963	0.0192493950078116	3.19393696422262	5.37784514236642	-2.1839081781438	2.02508561322659	0.57149476668547	0	2.02508561322659	EPI
ENSG00000152595.16	-0.0167552341029739	16.0138442893451	0.019321592207686	4.81715829273866	5.09240886076087	-0.275250568022208	2.2377003568976	0.184244271537954	0.156104291296269	2.08159606560134	EPI
ENSG00000162458.13	0.427085977580953	15.8812696176116	0.0200469207309927	1.77855012692923	3.69186859042375	-1.91331846349452	4.45878476716241	3.11739817172589	1.92625107659839	2.53253369056402	EPI
ENSG00000140416.21	0.16249130587489	15.8054123908744	0.0203140284075254	1.6990977649929	2.48770681178607	-0.788609046793173	8.12234861165138	6.87101544295749	6.25851409543647	1.86383451621491	EPI
ENSG00000198947.15	-0.592241397753213	15.7984319283704	0.0203140284075254	0.0629029689954817	-3.07974567229905	3.14264864129453	4.88709523942785	4.68479745517946	8.4468496439622	3.76205218878274	SCAT
ENSG00000184357.4	0.670783775312201	15.7564450288313	0.0204551536780532	-0.679263478958874	5.13942872557422	-5.81869220453309	5.88487698257097	6.64102351061118	2.05588548277093	4.58513802784025	META
ENSG00000154319.16	0.488769051224534	15.6955431837498	0.0207304092317063	1.4433662059909	4.85315940944937	-3.40979320345847	1.92709440634011	1.24878435074843	0.0256449716657732	1.90144943467434	EPI
ENSG00000146250.7	-0.0310815953992043	15.5766890382803	0.0211781368208306	5.17427659021489	5.85786092331578	-0.683584333100892	3.09196803647262	0.652675353244476	0.285228571950866	2.80673946452176	EPI
ENSG00000022267.19	-0.655850228637355	15.5181934324771	0.0211781368208306	0.739651573642324	-2.13445335968222	2.87410493332454	6.40579668240429	5.88783912656416	9.19055587765549	3.30271675109133	SCAT
